pair,method,file,seed,relays,width,height,iteration,evaluation,best_fitness
88,PSO,2026-09-19_18-54-03.log,60466,2,500.0,500.0,2,48,0.461111
88,PSO,2026-09-19_18-54-03.log,60466,2,500.0,500.0,3,76,0.483333
88,PSO,2026-09-19_18-54-03.log,60466,2,500.0,500.0,5,118,0.486111
88,PSO,2026-09-19_18-54-03.log,60466,2,500.0,500.0,10,210,0.488889
88,PSO,2026-09-19_18-54-03.log,60466,2,500.0,500.0,14,281,0.491667
88,PSO,2026-09-19_18-54-03.log,60466,2,500.0,500.0,15,301,0.5
88,PSO,2026-09-19_18-54-03.log,60466,2,500.0,500.0,16,321,0.502778
88,PSO,2026-09-19_18-54-03.log,60466,2,500.0,500.0,18,367,0.505556
88,PSO,2026-09-19_18-54-03.log,60466,2,500.0,500.0,20,401,0.508333
88,Naive,2026-09-19_19-02-55.log,,159,,,0,1,0.266667
88,Naive,2026-09-19_19-02-55.log,,159,,,1,2,0.344444
88,Naive,2026-09-19_19-02-55.log,,159,,,7,8,0.366667
88,Naive,2026-09-19_19-02-55.log,,159,,,12,13,0.386111
88,Naive,2026-09-19_19-02-55.log,,159,,,14,15,0.408333
88,Naive,2026-09-19_19-02-55.log,,159,,,35,36,0.444444
88,Naive,2026-09-19_19-02-55.log,,159,,,88,89,0.466667
88,Naive,2026-09-19_19-02-55.log,,159,,,144,145,0.505556
89,PSO,2026-09-19_19-10-52.log,60466,2,600.0,600.0,0,1,0.161905
89,PSO,2026-09-19_19-10-52.log,60466,2,600.0,600.0,0,2,0.183333
89,PSO,2026-09-19_19-10-52.log,60466,2,600.0,600.0,0,4,0.247619
89,PSO,2026-09-19_19-10-52.log,60466,2,600.0,600.0,0,12,0.252381
89,PSO,2026-09-19_19-10-52.log,60466,2,600.0,600.0,1,26,0.269048
89,PSO,2026-09-19_19-10-52.log,60466,2,600.0,600.0,1,30,0.285714
89,PSO,2026-09-19_19-10-52.log,60466,2,600.0,600.0,2,49,0.292857
89,PSO,2026-09-19_19-10-52.log,60466,2,600.0,600.0,4,92,0.304762
89,PSO,2026-09-19_19-10-52.log,60466,2,600.0,600.0,5,102,0.311905
89,PSO,2026-09-19_19-10-52.log,60466,2,600.0,600.0,5,108,0.316667
89,PSO,2026-09-19_19-10-52.log,60466,2,600.0,600.0,6,127,0.32619
89,PSO,2026-09-19_19-10-52.log,60466,2,600.0,600.0,8,170,0.328571
89,PSO,2026-09-19_19-10-52.log,60466,2,600.0,600.0,8,176,0.330952
89,PSO,2026-09-19_19-10-52.log,60466,2,600.0,600.0,9,183,0.333333
89,PSO,2026-09-19_19-10-52.log,60466,2,600.0,600.0,10,216,0.340476
89,PSO,2026-09-19_19-10-52.log,60466,2,600.0,600.0,12,256,0.342857
89,Naive,2026-09-19_19-21-41.log,,262,,,0,1,0.161905
89,Naive,2026-09-19_19-21-41.log,,262,,,1,2,0.183333
89,Naive,2026-09-19_19-21-41.log,,262,,,3,4,0.247619
89,Naive,2026-09-19_19-21-41.log,,262,,,11,12,0.252381
89,Naive,2026-09-19_19-21-41.log,,262,,,20,21,0.290476
89,Naive,2026-09-19_19-21-41.log,,262,,,32,33,0.292857
89,Naive,2026-09-19_19-21-41.log,,262,,,33,34,0.340476
90,PSO,2026-09-19_19-30-58.log,60466,2,700.0,700.0,0,1,0.15
90,PSO,2026-09-19_19-30-58.log,60466,2,700.0,700.0,0,2,0.175
90,PSO,2026-09-19_19-30-58.log,60466,2,700.0,700.0,0,3,0.185417
90,PSO,2026-09-19_19-30-58.log,60466,2,700.0,700.0,0,12,0.233333
90,PSO,2026-09-19_19-30-58.log,60466,2,700.0,700.0,3,64,0.235417
90,PSO,2026-09-19_19-30-58.log,60466,2,700.0,700.0,4,81,0.2375
90,PSO,2026-09-19_19-30-58.log,60466,2,700.0,700.0,5,103,0.25
90,Naive,2026-09-19_19-42-37.log,,168,,,0,1,0.15
90,Naive,2026-09-19_19-42-37.log,,168,,,1,2,0.175
90,Naive,2026-09-19_19-42-37.log,,168,,,2,3,0.185417
90,Naive,2026-09-19_19-42-37.log,,168,,,11,12,0.233333
90,Naive,2026-09-19_19-42-37.log,,168,,,208,209,0.235417
91,PSO,2026-09-19_19-53-13.log,37283284,3,350.0,350.0,0,1,0.795833
91,PSO,2026-09-19_19-53-13.log,37283284,3,350.0,350.0,0,10,0.8875
91,PSO,2026-09-19_19-53-13.log,37283284,3,350.0,350.0,4,81,0.908333
91,PSO,2026-09-19_19-53-13.log,37283284,3,350.0,350.0,7,145,0.9125
91,PSO,2026-09-19_19-53-13.log,37283284,3,350.0,350.0,8,170,0.95
91,Naive,2026-09-19_20-01-18.log,,232,,,0,1,0.795833
91,Naive,2026-09-19_20-01-18.log,,232,,,9,10,0.8875
91,Naive,2026-09-19_20-01-18.log,,232,,,93,94,0.891667
91,Naive,2026-09-19_20-01-18.log,,232,,,307,308,0.908333
92,PSO,2026-09-19_20-08-07.log,37283284,3,400.0,400.0,0,1,0.52
92,PSO,2026-09-19_20-08-07.log,37283284,3,400.0,400.0,0,2,0.536667
92,PSO,2026-09-19_20-08-07.log,37283284,3,400.0,400.0,0,3,0.626667
92,PSO,2026-09-19_20-08-07.log,37283284,3,400.0,400.0,0,7,0.633333
92,PSO,2026-09-19_20-08-07.log,37283284,3,400.0,400.0,1,25,0.66
92,PSO,2026-09-19_20-08-07.log,37283284,3,400.0,400.0,1,30,0.673333
92,PSO,2026-09-19_20-08-07.log,37283284,3,400.0,400.0,2,45,0.693333
92,PSO,2026-09-19_20-08-07.log,37283284,3,400.0,400.0,3,62,0.76
92,PSO,2026-09-19_20-08-07.log,37283284,3,400.0,400.0,4,84,0.763333
92,PSO,2026-09-19_20-08-07.log,37283284,3,400.0,400.0,7,149,0.766667
92,PSO,2026-09-19_20-08-07.log,37283284,3,400.0,400.0,9,191,0.77
92,PSO,2026-09-19_20-08-07.log,37283284,3,400.0,400.0,17,348,0.78
92,PSO,2026-09-19_20-08-07.log,37283284,3,400.0,400.0,20,404,0.793333
92,Naive,2026-09-19_20-17-32.log,,131,,,0,1,0.52
92,Naive,2026-09-19_20-17-32.log,,131,,,1,2,0.536667
92,Naive,2026-09-19_20-17-32.log,,131,,,2,3,0.626667
92,Naive,2026-09-19_20-17-32.log,,131,,,6,7,0.633333
92,Naive,2026-09-19_20-17-32.log,,131,,,21,22,0.65
92,Naive,2026-09-19_20-17-32.log,,131,,,24,25,0.666667
92,Naive,2026-09-19_20-17-32.log,,131,,,35,36,0.69
92,Naive,2026-09-19_20-17-32.log,,131,,,41,42,0.696667
92,Naive,2026-09-19_20-17-32.log,,131,,,52,53,0.726667
92,Naive,2026-09-19_20-17-32.log,,131,,,68,69,0.736667
92,Naive,2026-09-19_20-17-32.log,,131,,,187,188,0.77
92,Naive,2026-09-19_20-17-32.log,,131,,,289,290,0.806667
93,PSO,2026-09-19_20-26-05.log,37283284,3,500.0,500.0,0,1,0.461111
93,PSO,2026-09-19_20-26-05.log,37283284,3,500.0,500.0,0,13,0.477778
93,PSO,2026-09-19_20-26-05.log,37283284,3,500.0,500.0,0,14,0.497222
93,PSO,2026-09-19_20-26-05.log,37283284,3,500.0,500.0,1,39,0.505556
93,PSO,2026-09-19_20-26-05.log,37283284,3,500.0,500.0,2,43,0.508333
93,PSO,2026-09-19_20-26-05.log,37283284,3,500.0,500.0,3,66,0.55
93,PSO,2026-09-19_20-26-05.log,37283284,3,500.0,500.0,3,79,0.558333
93,PSO,2026-09-19_20-26-05.log,37283284,3,500.0,500.0,6,136,0.577778
93,PSO,2026-09-19_20-26-05.log,37283284,3,500.0,500.0,9,200,0.588889
93,PSO,2026-09-19_20-26-05.log,37283284,3,500.0,500.0,10,220,0.616667
93,Naive,2026-09-19_20-36-55.log,,336,,,0,1,0.461111
93,Naive,2026-09-19_20-36-55.log,,336,,,12,13,0.477778
93,Naive,2026-09-19_20-36-55.log,,336,,,13,14,0.497222
93,Naive,2026-09-19_20-36-55.log,,336,,,27,28,0.511111
93,Naive,2026-09-19_20-36-55.log,,336,,,56,57,0.541667
93,Naive,2026-09-19_20-36-55.log,,336,,,74,75,0.55
93,Naive,2026-09-19_20-36-55.log,,336,,,236,237,0.575
94,PSO,2026-09-19_20-45-58.log,37283284,3,600.0,600.0,0,1,0.342857
94,PSO,2026-09-19_20-45-58.log,37283284,3,600.0,600.0,3,78,0.357143
94,PSO,2026-09-19_20-45-58.log,37283284,3,600.0,600.0,4,82,0.361905
94,PSO,2026-09-19_20-45-58.log,37283284,3,600.0,600.0,5,101,0.385714
94,PSO,2026-09-19_20-45-58.log,37283284,3,600.0,600.0,10,215,0.407143
94,PSO,2026-09-19_20-45-58.log,37283284,3,600.0,600.0,11,235,0.42381
94,PSO,2026-09-19_20-45-58.log,37283284,3,600.0,600.0,13,275,0.42619
94,PSO,2026-09-19_20-45-58.log,37283284,3,600.0,600.0,16,331,0.445238
94,PSO,2026-09-19_20-45-58.log,37283284,3,600.0,600.0,18,375,0.447619
94,Naive,2026-09-19_20-57-09.log,,190,,,0,1,0.342857
94,Naive,2026-09-19_20-57-09.log,,190,,,20,21,0.347619
94,Naive,2026-09-19_20-57-09.log,,190,,,21,22,0.364286
94,Naive,2026-09-19_20-57-09.log,,190,,,33,34,0.369048
94,Naive,2026-09-19_20-57-09.log,,190,,,60,61,0.37381
94,Naive,2026-09-19_20-57-09.log,,190,,,72,73,0.378571
94,Naive,2026-09-19_20-57-09.log,,190,,,87,88,0.414286
94,Naive,2026-09-19_20-57-09.log,,190,,,332,333,0.419048
95,PSO,2026-09-19_21-07-39.log,37283284,3,700.0,700.0,0,1,0.204167
95,PSO,2026-09-19_21-07-39.log,37283284,3,700.0,700.0,0,2,0.233333
95,PSO,2026-09-19_21-07-39.log,37283284,3,700.0,700.0,0,8,0.272917
95,PSO,2026-09-19_21-07-39.log,37283284,3,700.0,700.0,1,37,0.29375
95,PSO,2026-09-19_21-07-39.log,37283284,3,700.0,700.0,2,54,0.304167
95,PSO,2026-09-19_21-07-39.log,37283284,3,700.0,700.0,2,59,0.31875
95,PSO,2026-09-19_21-07-39.log,37283284,3,700.0,700.0,4,84,0.322917
95,PSO,2026-09-19_21-07-39.log,37283284,3,700.0,700.0,5,104,0.33125
95,PSO,2026-09-19_21-07-39.log,37283284,3,700.0,700.0,5,115,0.358333
95,PSO,2026-09-19_21-07-39.log,37283284,3,700.0,700.0,15,307,0.36875
95,PSO,2026-09-19_21-07-39.log,37283284,3,700.0,700.0,18,371,0.377083
95,Naive,2026-09-19_21-21-21.log,,289,,,0,1,0.204167
95,Naive,2026-09-19_21-21-21.log,,289,,,1,2,0.233333
95,Naive,2026-09-19_21-21-21.log,,289,,,7,8,0.272917
95,Naive,2026-09-19_21-21-21.log,,289,,,20,21,0.29375
95,Naive,2026-09-19_21-21-21.log,,289,,,57,58,0.30625
95,Naive,2026-09-19_21-21-21.log,,289,,,74,75,0.314583
95,Naive,2026-09-19_21-21-21.log,,289,,,159,160,0.31875
96,PSO,2026-09-19_21-32-54.log,1555680,3,350.0,350.0,0,1,0.775
96,PSO,2026-09-19_21-32-54.log,1555680,3,350.0,350.0,0,5,0.783333
96,PSO,2026-09-19_21-32-54.log,1555680,3,350.0,350.0,1,21,0.795833
96,PSO,2026-09-19_21-32-54.log,1555680,3,350.0,350.0,1,31,0.8
96,PSO,2026-09-19_21-32-54.log,1555680,3,350.0,350.0,2,42,0.816667
96,PSO,2026-09-19_21-32-54.log,1555680,3,350.0,350.0,2,51,0.833333
96,PSO,2026-09-19_21-32-54.log,1555680,3,350.0,350.0,2,57,0.870833
96,PSO,2026-09-19_21-32-54.log,1555680,3,350.0,350.0,3,61,0.908333
96,PSO,2026-09-19_21-32-54.log,1555680,3,350.0,350.0,7,146,0.9125
96,PSO,2026-09-19_21-32-54.log,1555680,3,350.0,350.0,9,195,0.920833
96,PSO,2026-09-19_21-32-54.log,1555680,3,350.0,350.0,12,251,0.925
96,PSO,2026-09-19_21-32-54.log,1555680,3,350.0,350.0,16,323,0.929167
96,PSO,2026-09-19_21-32-54.log,1555680,3,350.0,350.0,17,350,0.9375
96,Naive,2026-09-19_21-40-42.log,,79,,,0,1,0.775
96,Naive,2026-09-19_21-40-42.log,,79,,,4,5,0.783333
96,Naive,2026-09-19_21-40-42.log,,79,,,32,33,0.904167
96,Naive,2026-09-19_21-40-42.log,,79,,,321,322,0.916667
97,PSO,2026-09-19_21-47-33.log,1555680,3,400.0,400.0,0,1,0.42
97,PSO,2026-09-19_21-47-33.log,1555680,3,400.0,400.0,0,2,0.486667
97,PSO,2026-09-19_21-47-33.log,1555680,3,400.0,400.0,0,3,0.573333
97,PSO,2026-09-19_21-47-33.log,1555680,3,400.0,400.0,0,6,0.673333
97,PSO,2026-09-19_21-47-33.log,1555680,3,400.0,400.0,0,9,0.72
97,PSO,2026-09-19_21-47-33.log,1555680,3,400.0,400.0,0,19,0.76
97,PSO,2026-09-19_21-47-33.log,1555680,3,400.0,400.0,2,47,0.82
97,PSO,2026-09-19_21-47-33.log,1555680,3,400.0,400.0,3,62,0.826667
97,PSO,2026-09-19_21-47-33.log,1555680,3,400.0,400.0,5,107,0.84
97,PSO,2026-09-19_21-47-33.log,1555680,3,400.0,400.0,10,212,0.843333
97,PSO,2026-09-19_21-47-33.log,1555680,3,400.0,400.0,17,344,0.846667
97,Naive,2026-09-19_21-57-50.log,,123,,,0,1,0.42
97,Naive,2026-09-19_21-57-50.log,,123,,,1,2,0.486667
97,Naive,2026-09-19_21-57-50.log,,123,,,2,3,0.573333
97,Naive,2026-09-19_21-57-50.log,,123,,,5,6,0.673333
97,Naive,2026-09-19_21-57-50.log,,123,,,8,9,0.72
97,Naive,2026-09-19_21-57-50.log,,123,,,18,19,0.76
97,Naive,2026-09-19_21-57-50.log,,123,,,71,72,0.786667
97,Naive,2026-09-19_21-57-50.log,,123,,,103,104,0.803333
97,Naive,2026-09-19_21-57-50.log,,123,,,273,274,0.816667
97,Naive,2026-09-19_21-57-50.log,,123,,,275,276,0.84
98,PSO,2026-09-19_22-06-10.log,1555680,3,500.0,500.0,0,1,0.166667
98,PSO,2026-09-19_22-06-10.log,1555680,3,500.0,500.0,0,2,0.338889
98,PSO,2026-09-19_22-06-10.log,1555680,3,500.0,500.0,0,5,0.483333
98,PSO,2026-09-19_22-06-10.log,1555680,3,500.0,500.0,1,26,0.519444
98,PSO,2026-09-19_22-06-10.log,1555680,3,500.0,500.0,3,65,0.538889
98,PSO,2026-09-19_22-06-10.log,1555680,3,500.0,500.0,5,103,0.552778
98,PSO,2026-09-19_22-06-10.log,1555680,3,500.0,500.0,6,122,0.558333
98,PSO,2026-09-19_22-06-10.log,1555680,3,500.0,500.0,6,137,0.566667
98,PSO,2026-09-19_22-06-10.log,1555680,3,500.0,500.0,7,157,0.569444
98,PSO,2026-09-19_22-06-10.log,1555680,3,500.0,500.0,8,173,0.586111
98,PSO,2026-09-19_22-06-10.log,1555680,3,500.0,500.0,9,188,0.594444
98,Naive,2026-09-19_22-17-22.log,,175,,,0,1,0.166667
98,Naive,2026-09-19_22-17-22.log,,175,,,1,2,0.338889
98,Naive,2026-09-19_22-17-22.log,,175,,,4,5,0.483333
98,Naive,2026-09-19_22-17-22.log,,175,,,21,22,0.513889
98,Naive,2026-09-19_22-17-22.log,,175,,,45,46,0.538889
98,Naive,2026-09-19_22-17-22.log,,175,,,82,83,0.558333
99,PSO,2026-09-19_22-26-39.log,1555680,3,600.0,600.0,0,1,0.157143
99,PSO,2026-09-19_22-26-39.log,1555680,3,600.0,600.0,0,2,0.188095
99,PSO,2026-09-19_22-26-39.log,1555680,3,600.0,600.0,0,3,0.288095
99,PSO,2026-09-19_22-26-39.log,1555680,3,600.0,600.0,0,8,0.37381
99,PSO,2026-09-19_22-26-39.log,1555680,3,600.0,600.0,2,51,0.4
99,PSO,2026-09-19_22-26-39.log,1555680,3,600.0,600.0,3,68,0.404762
99,PSO,2026-09-19_22-26-39.log,1555680,3,600.0,600.0,5,108,0.421429
99,PSO,2026-09-19_22-26-39.log,1555680,3,600.0,600.0,14,299,0.428571
99,Naive,2026-09-19_22-38-42.log,,208,,,0,1,0.157143
99,Naive,2026-09-19_22-38-42.log,,208,,,1,2,0.188095
99,Naive,2026-09-19_22-38-42.log,,208,,,2,3,0.288095
99,Naive,2026-09-19_22-38-42.log,,208,,,7,8,0.37381
99,Naive,2026-09-19_22-38-42.log,,208,,,203,204,0.37619
100,PSO,2026-09-19_22-48-38.log,1555680,3,700.0,700.0,0,1,0.208333
100,PSO,2026-09-19_22-48-38.log,1555680,3,700.0,700.0,0,3,0.26875
100,PSO,2026-09-19_22-48-38.log,1555680,3,700.0,700.0,1,25,0.3
100,PSO,2026-09-19_22-48-38.log,1555680,3,700.0,700.0,2,45,0.320833
100,PSO,2026-09-19_22-48-38.log,1555680,3,700.0,700.0,3,64,0.322917
100,PSO,2026-09-19_22-48-38.log,1555680,3,700.0,700.0,3,74,0.329167
100,PSO,2026-09-19_22-48-38.log,1555680,3,700.0,700.0,3,75,0.33125
100,PSO,2026-09-19_22-48-38.log,1555680,3,700.0,700.0,4,98,0.339583
100,PSO,2026-09-19_22-48-38.log,1555680,3,700.0,700.0,5,112,0.35
100,PSO,2026-09-19_22-48-38.log,1555680,3,700.0,700.0,6,138,0.35625
100,PSO,2026-09-19_22-48-38.log,1555680,3,700.0,700.0,7,152,0.36875
100,PSO,2026-09-19_22-48-38.log,1555680,3,700.0,700.0,8,170,0.370833
100,PSO,2026-09-19_22-48-38.log,1555680,3,700.0,700.0,9,184,0.372917
100,PSO,2026-09-19_22-48-38.log,1555680,3,700.0,700.0,11,226,0.383333
100,Naive,2026-09-19_23-03-01.log,,177,,,0,1,0.208333
100,Naive,2026-09-19_23-03-01.log,,177,,,2,3,0.26875
100,Naive,2026-09-19_23-03-01.log,,177,,,27,28,0.270833
100,Naive,2026-09-19_23-03-01.log,,177,,,28,29,0.308333
100,Naive,2026-09-19_23-03-01.log,,177,,,76,77,0.310417
100,Naive,2026-09-19_23-03-01.log,,177,,,132,133,0.320833
100,Naive,2026-09-19_23-03-01.log,,177,,,262,263,0.325
100,Naive,2026-09-19_23-03-01.log,,177,,,370,371,0.327083
101,PSO,2026-09-19_23-14-34.log,60466,3,350.0,350.0,0,1,0.8375
101,PSO,2026-09-19_23-14-34.log,60466,3,350.0,350.0,0,17,0.841667
101,PSO,2026-09-19_23-14-34.log,60466,3,350.0,350.0,0,20,0.883333
101,PSO,2026-09-19_23-14-34.log,60466,3,350.0,350.0,1,34,0.8875
101,PSO,2026-09-19_23-14-34.log,60466,3,350.0,350.0,1,39,0.891667
101,PSO,2026-09-19_23-14-34.log,60466,3,350.0,350.0,2,44,0.895833
101,PSO,2026-09-19_23-14-34.log,60466,3,350.0,350.0,3,80,0.916667
101,PSO,2026-09-19_23-14-34.log,60466,3,350.0,350.0,4,94,0.945833
101,PSO,2026-09-19_23-14-34.log,60466,3,350.0,350.0,8,162,0.954167
101,PSO,2026-09-19_23-14-34.log,60466,3,350.0,350.0,13,265,0.958333
101,PSO,2026-09-19_23-14-34.log,60466,3,350.0,350.0,14,287,0.9625
101,PSO,2026-09-19_23-14-34.log,60466,3,350.0,350.0,17,344,0.975
101,Naive,2026-09-19_23-22-26.log,,172,,,0,1,0.8375
101,Naive,2026-09-19_23-22-26.log,,172,,,16,17,0.841667
101,Naive,2026-09-19_23-22-26.log,,172,,,19,20,0.883333
101,Naive,2026-09-19_23-22-26.log,,172,,,47,48,0.9125
101,Naive,2026-09-19_23-22-26.log,,172,,,82,83,0.945833
101,Naive,2026-09-19_23-22-26.log,,172,,,279,280,0.95
102,PSO,2026-09-19_23-29-09.log,60466,3,400.0,400.0,0,1,0.46
102,PSO,2026-09-19_23-29-09.log,60466,3,400.0,400.0,0,2,0.59
102,PSO,2026-09-19_23-29-09.log,60466,3,400.0,400.0,0,7,0.69
102,PSO,2026-09-19_23-29-09.log,60466,3,400.0,400.0,0,10,0.73
102,PSO,2026-09-19_23-29-09.log,60466,3,400.0,400.0,1,38,0.733333
102,PSO,2026-09-19_23-29-09.log,60466,3,400.0,400.0,2,50,0.736667
102,PSO,2026-09-19_23-29-09.log,60466,3,400.0,400.0,2,57,0.74
102,PSO,2026-09-19_23-29-09.log,60466,3,400.0,400.0,2,60,0.773333
102,PSO,2026-09-19_23-29-09.log,60466,3,400.0,400.0,6,123,0.776667
102,PSO,2026-09-19_23-29-09.log,60466,3,400.0,400.0,7,155,0.793333
102,PSO,2026-09-19_23-29-09.log,60466,3,400.0,400.0,8,175,0.8
102,PSO,2026-09-19_23-29-09.log,60466,3,400.0,400.0,8,180,0.803333
102,PSO,2026-09-19_23-29-09.log,60466,3,400.0,400.0,9,195,0.806667
102,PSO,2026-09-19_23-29-09.log,60466,3,400.0,400.0,10,209,0.813333
102,PSO,2026-09-19_23-29-09.log,60466,3,400.0,400.0,14,281,0.843333
102,PSO,2026-09-19_23-29-09.log,60466,3,400.0,400.0,17,345,0.846667
102,PSO,2026-09-19_23-29-09.log,60466,3,400.0,400.0,19,394,0.856667
102,Naive,2026-09-19_23-39-07.log,,256,,,0,1,0.46
102,Naive,2026-09-19_23-39-07.log,,256,,,1,2,0.59
102,Naive,2026-09-19_23-39-07.log,,256,,,6,7,0.69
102,Naive,2026-09-19_23-39-07.log,,256,,,9,10,0.73
102,Naive,2026-09-19_23-39-07.log,,256,,,42,43,0.736667
102,Naive,2026-09-19_23-39-07.log,,256,,,45,46,0.756667
102,Naive,2026-09-19_23-39-07.log,,256,,,61,62,0.76
102,Naive,2026-09-19_23-39-07.log,,256,,,270,271,0.786667
102,Naive,2026-09-19_23-39-07.log,,256,,,356,357,0.813333
103,PSO,2026-09-19_23-47-31.log,60466,3,500.0,500.0,0,1,0.383333
103,PSO,2026-09-19_23-47-31.log,60466,3,500.0,500.0,0,3,0.491667
103,PSO,2026-09-19_23-47-31.log,60466,3,500.0,500.0,0,16,0.502778
103,PSO,2026-09-19_23-47-31.log,60466,3,500.0,500.0,0,20,0.508333
103,PSO,2026-09-19_23-47-31.log,60466,3,500.0,500.0,2,41,0.516667
103,PSO,2026-09-19_23-47-31.log,60466,3,500.0,500.0,4,88,0.533333
103,PSO,2026-09-19_23-47-31.log,60466,3,500.0,500.0,6,121,0.563889
103,PSO,2026-09-19_23-47-31.log,60466,3,500.0,500.0,7,153,0.605556
103,PSO,2026-09-19_23-47-31.log,60466,3,500.0,500.0,11,222,0.616667
103,PSO,2026-09-19_23-47-31.log,60466,3,500.0,500.0,12,258,0.627778
103,PSO,2026-09-19_23-47-31.log,60466,3,500.0,500.0,15,312,0.630556
103,PSO,2026-09-19_23-47-31.log,60466,3,500.0,500.0,17,350,0.638889
103,PSO,2026-09-19_23-47-31.log,60466,3,500.0,500.0,19,387,0.65
103,Naive,2026-09-19_23-58-12.log,,245,,,0,1,0.383333
103,Naive,2026-09-19_23-58-12.log,,245,,,2,3,0.491667
103,Naive,2026-09-19_23-58-12.log,,245,,,15,16,0.502778
103,Naive,2026-09-19_23-58-12.log,,245,,,19,20,0.508333
103,Naive,2026-09-19_23-58-12.log,,245,,,50,51,0.533333
103,Naive,2026-09-19_23-58-12.log,,245,,,112,113,0.538889
103,Naive,2026-09-19_23-58-12.log,,245,,,220,221,0.544444
103,Naive,2026-09-19_23-58-12.log,,245,,,393,394,0.597222
104,PSO,2026-09-20_00-07-30.log,60466,3,600.0,600.0,0,1,0.259524
104,PSO,2026-09-20_00-07-30.log,60466,3,600.0,600.0,0,3,0.271429
104,PSO,2026-09-20_00-07-30.log,60466,3,600.0,600.0,0,5,0.283333
104,PSO,2026-09-20_00-07-30.log,60466,3,600.0,600.0,0,7,0.309524
104,PSO,2026-09-20_00-07-30.log,60466,3,600.0,600.0,0,9,0.335714
104,PSO,2026-09-20_00-07-30.log,60466,3,600.0,600.0,1,22,0.338095
104,PSO,2026-09-20_00-07-30.log,60466,3,600.0,600.0,1,32,0.352381
104,PSO,2026-09-20_00-07-30.log,60466,3,600.0,600.0,2,49,0.357143
104,PSO,2026-09-20_00-07-30.log,60466,3,600.0,600.0,2,57,0.388095
104,PSO,2026-09-20_00-07-30.log,60466,3,600.0,600.0,3,79,0.407143
104,PSO,2026-09-20_00-07-30.log,60466,3,600.0,600.0,4,88,0.416667
104,PSO,2026-09-20_00-07-30.log,60466,3,600.0,600.0,5,108,0.421429
104,PSO,2026-09-20_00-07-30.log,60466,3,600.0,600.0,5,112,0.447619
104,PSO,2026-09-20_00-07-30.log,60466,3,600.0,600.0,14,287,0.459524
104,Naive,2026-09-20_00-19-55.log,,344,,,0,1,0.259524
104,Naive,2026-09-20_00-19-55.log,,344,,,2,3,0.271429
104,Naive,2026-09-20_00-19-55.log,,344,,,4,5,0.283333
104,Naive,2026-09-20_00-19-55.log,,344,,,6,7,0.309524
104,Naive,2026-09-20_00-19-55.log,,344,,,8,9,0.335714
104,Naive,2026-09-20_00-19-55.log,,344,,,20,21,0.357143
104,Naive,2026-09-20_00-19-55.log,,344,,,29,30,0.371429
104,Naive,2026-09-20_00-19-55.log,,344,,,50,51,0.416667
104,Naive,2026-09-20_00-19-55.log,,344,,,128,129,0.457143
105,PSO,2026-09-20_12-49-48.log,60466,3,700.0,700.0,0,1,0.2
105,PSO,2026-09-20_12-49-48.log,60466,3,700.0,700.0,0,3,0.2375
105,PSO,2026-09-20_12-49-48.log,60466,3,700.0,700.0,0,6,0.29375
105,PSO,2026-09-20_12-49-48.log,60466,3,700.0,700.0,5,113,0.30625
105,PSO,2026-09-20_12-49-48.log,60466,3,700.0,700.0,6,126,0.308333
105,PSO,2026-09-20_12-49-48.log,60466,3,700.0,700.0,8,166,0.31875
105,PSO,2026-09-20_12-49-48.log,60466,3,700.0,700.0,12,242,0.322917
105,PSO,2026-09-20_12-49-48.log,60466,3,700.0,700.0,14,286,0.325
105,PSO,2026-09-20_12-49-48.log,60466,3,700.0,700.0,14,293,0.33125
105,PSO,2026-09-20_12-49-48.log,60466,3,700.0,700.0,15,313,0.3375
105,PSO,2026-09-20_12-49-48.log,60466,3,700.0,700.0,16,332,0.339583
105,PSO,2026-09-20_12-49-48.log,60466,3,700.0,700.0,17,359,0.341667
105,PSO,2026-09-20_12-49-48.log,60466,3,700.0,700.0,20,402,0.345833
105,Naive,2026-09-20_13-11-23.log,,232,,,0,1,0.2
105,Naive,2026-09-20_13-11-23.log,,232,,,2,3,0.2375
105,Naive,2026-09-20_13-11-23.log,,232,,,5,6,0.29375
105,Naive,2026-09-20_13-11-23.log,,232,,,29,30,0.297917
105,Naive,2026-09-20_13-11-23.log,,232,,,125,126,0.30625
105,Naive,2026-09-20_13-11-23.log,,232,,,200,201,0.358333
