scenario_id,sample_id,area_width,area_height,sink_x,sink_y,n_relays,relay_0_x,relay_0_y,relay_1_x,relay_1_y,relay_2_x,relay_2_y,relay_3_x,relay_3_y,relay_interface,relay_frequency,relay_bandwidth,relay_bitrate,relay_power,relay_traffic,node_interface,node_frequency,node_bandwidth,node_bitrate,node_power,node_traffic,propagation,packet_length,interval,network_seed,simulated_range,fitness
225,15,350,350,0,0,4,264.745,203.98,97.1747,6.70695,139.352,120.798,217.544,119.739,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.770833
225,16,350,350,0,0,4,312.154,244.485,152.911,140.14,42.3122,126.751,178.541,190.533,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.775
225,17,350,350,0,0,4,214.704,253.448,136.643,135.244,34.807,130.197,216.902,207.241,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8125
225,18,350,350,0,0,4,207.335,212.21,133.635,66.8739,134.881,179.763,211.297,238.895,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8125
225,19,350,350,0,0,4,287.075,216.206,99.5826,38.5338,123.532,131.357,189.504,211.33,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.816667
226,0,350,350,0,0,4,195.657,125.856,68.3468,68.3903,283.023,265.255,162.291,235.653,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.929167
226,1,350,350,0,0,4,172.189,103.09,0,97.6417,217.256,247.881,82.3127,193.625,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.9
226,2,350,350,0,0,4,150.684,75.9269,19.9874,135.231,293.619,262.974,181.039,217.677,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.908333
226,3,350,350,0,0,4,171.541,89.547,55.1948,26.549,304.011,202.901,168.114,232.746,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.929167
226,4,350,350,0,0,4,134.238,59.9381,34.6272,57.9738,305.865,220.385,190.398,164.252,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.916667
226,5,350,350,0,0,4,123.141,197.952,122.534,65.7939,209.79,258.557,168.836,303.815,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.9125
226,6,350,350,0,0,4,196.324,87.5566,117.874,51.1596,261.562,256.08,171.175,205.345,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.945833
226,7,350,350,0,0,4,149.106,100.243,136.363,28.5373,350,228.232,223.023,209.783,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.9125
226,8,350,350,0,0,4,155.97,98.8411,12.6859,121.111,219.219,303.614,234.154,178.034,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.9125
226,9,350,350,0,0,4,185.596,167.841,57.7728,104.603,276.843,332.757,168.994,245.596,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.929167
226,10,350,350,0,0,4,219.353,52.7527,101.985,86.6657,243.387,245.498,151.881,159.241,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.945833
226,11,350,350,0,0,4,152.165,145.884,130.772,62.5072,246.654,200.444,218.12,283.285,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.920833
226,12,350,350,0,0,4,152.495,125.892,10.8573,79.8067,241.522,202.325,148.099,306.852,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.920833
226,13,350,350,0,0,4,130.059,193.983,53.2922,101.179,208.096,211.353,133.183,263.913,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8875
226,14,350,350,0,0,4,154.412,142.301,79.8721,25.9195,301.634,252.941,219.089,175.769,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.933333
226,15,350,350,0,0,4,266.728,139.567,20.1764,129.832,247.851,262.884,108.195,231.707,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.929167
226,16,350,350,0,0,4,118.437,84.5641,30.1842,0,302.92,254.782,194.009,159.88,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.904167
226,17,350,350,0,0,4,117.396,139.929,91.8119,5.08248,216.678,240.93,222.534,289.976,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.9
226,18,350,350,0,0,4,132.641,91.3862,95.9129,3.35886,244.093,266.638,182.615,203.499,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.895833
226,19,350,350,0,0,4,160.614,162.03,65.7168,118.388,244.315,205.361,196.615,266.781,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.9125
227,0,350,350,0,0,4,31.4688,44.9624,269.633,309.105,187.824,235.48,95.515,145.789,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.858333
227,1,350,350,0,0,4,67.8928,29.4747,202.504,249.844,148.665,282.165,158.389,133.638,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.916667
227,2,350,350,0,0,4,90.776,72.8827,211.062,286.668,189.901,311.067,143.129,153.89,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.875
227,3,350,350,0,0,4,91.0428,17.3101,198.134,269.501,149.035,167.006,60.2758,94.8262,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.891667
227,4,350,350,0,0,4,36.5589,85.4394,272.814,350,139.241,292.568,100.86,187.071,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.75
227,5,350,350,0,0,4,107.06,108.037,303.874,235.074,219.125,199.556,39.4997,131.844,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.858333
227,6,350,350,0,0,4,33.5253,69.2714,269.469,292.875,142.619,275.366,45.2584,186.655,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.7875
227,7,350,350,0,0,4,27.5379,85.9829,224.125,253.98,149.436,258.469,48.9923,223.089,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.829167
227,8,350,350,0,0,4,41.8413,0,198.738,282.434,114.279,223.735,139.329,110.975,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.904167
227,9,350,350,0,0,4,70.8984,109.066,273.773,258.953,179.349,280.86,164.75,163.739,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.879167
227,10,350,350,0,0,4,51.6565,60.3599,297.759,306.42,235.116,188.462,107.953,157.173,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.883333
227,11,350,350,0,0,4,87.2656,103.413,216.939,302.902,216.021,220.961,102.1,214.171,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.879167
227,12,350,350,0,0,4,7.88806,104.692,292.609,287.449,198.724,263.895,92.8472,204.224,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.795833
227,13,350,350,0,0,4,91.329,89.9366,273.162,229.404,164.882,182.473,92.7422,186.136,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.916667
227,14,350,350,0,0,4,36.9186,26.793,215.001,331.012,188.528,241.413,74.9998,155.052,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.770833
227,15,350,350,0,0,4,23.7663,93.0936,278.571,245.52,177.898,157.09,70.5721,86.3782,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.895833
227,16,350,350,0,0,4,84.2095,103.289,245.246,247.977,214.606,161.243,138.202,88.6739,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.883333
227,17,350,350,0,0,4,0,46.2992,233.144,249.938,170.827,166.044,33.1903,187.834,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.883333
227,18,350,350,0,0,4,31.5718,69.3217,201.342,350,258.803,225.26,152.528,137.607,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.9
227,19,350,350,0,0,4,21.5675,100.365,221.172,278.031,225.026,248.898,150.97,175.286,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.845833
228,0,350,350,0,0,4,280.539,302.377,6.06257,58.8216,111.938,120.54,213.89,183.862,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.7875
228,1,350,350,0,0,4,232.182,257.857,57.4095,16.4575,159.253,71.6243,255.5,183.277,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.833333
228,2,350,350,0,0,4,292.313,269.943,0,42.3263,102.913,72.2678,179.615,194.153,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.841667
228,3,350,350,0,0,4,211.538,229.54,43.3115,0,164.34,45.4198,183.069,177.166,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.866667
228,4,350,350,0,0,4,237.803,231.291,69.256,119.309,191.126,62.6417,206.788,152.652,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.875
228,5,350,350,0,0,4,257.188,321.05,47.2416,120.307,88.7103,140.994,212.553,214.287,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.816667
228,6,350,350,0,0,4,334.611,231.372,71.9671,99.5043,188.35,73.8019,255.464,166.631,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.858333
228,7,350,350,0,0,4,231.687,254.445,74.1686,106.624,98.9384,63.9892,164.008,120.711,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.879167
228,8,350,350,0,0,4,289.733,316.093,29.3063,112.947,113.472,194.375,252.707,207.271,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.820833
228,9,350,350,0,0,4,282.454,227.184,0,98.7878,45.1159,144.837,160.092,152.316,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.7875
228,10,350,350,0,0,4,209.662,284.738,0,49.4145,73.5759,42.2077,153.633,159.735,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.829167
228,11,350,350,0,0,4,292.129,228.954,31.2464,0,85.7014,74.6989,171.589,159.35,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.820833
228,12,350,350,0,0,4,212.638,311.002,0,68.8352,37.4524,174.46,159.289,194.171,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.775
228,13,350,350,0,0,4,304.642,350,14.553,132.449,83.9634,177.842,189.325,258.845,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.75
228,14,350,350,0,0,4,258.96,238.466,0,95.6229,94.8976,160.899,201.556,169.627,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.854167
228,15,350,350,0,0,4,234.926,295.907,18.346,91.414,166.369,103.379,186.347,183.116,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.85
228,16,350,350,0,0,4,274.639,296.877,61.5696,0.147624,176.068,59.1287,222.739,190.571,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.816667
228,17,350,350,0,0,4,230.931,308.954,38.8908,135.613,180.178,100.964,143.146,207.077,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.891667
228,18,350,350,0,0,4,277.433,277.654,67.3549,84.8797,164.202,137.043,217.528,158.257,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.866667
228,19,350,350,0,0,4,241.805,350,46.2256,119.642,129.226,172.042,226.119,212.636,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.833333
229,0,350,350,0,0,4,298.215,285.851,73.7283,65.0129,193.081,230.423,132.426,122.592,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.866667
229,1,350,350,0,0,4,237.829,255.27,96.885,28.295,134.976,172.29,74.9214,85.2423,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.891667
229,2,350,350,0,0,4,244.94,311.634,96.3098,29.2334,120.48,259.646,79.711,177.277,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.816667
229,3,350,350,0,0,4,282.833,222.891,16.0387,113.037,150.361,175.603,61.0001,159.46,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.833333
229,4,350,350,0,0,4,251.62,217.889,62.1411,115.303,127.311,249.314,175.332,60.0108,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.925
229,5,350,350,0,0,4,261.854,350,54.1895,76.3546,152.144,300.945,170.15,159.68,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.875
229,6,350,350,0,0,4,262.306,279.3,106.4,90.5596,223.519,255.233,113.89,186.769,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.879167
229,7,350,350,0,0,4,236.118,211.705,87.7108,116.791,164.175,225.024,191.014,96.2543,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.933333
229,8,350,350,0,0,4,229.62,262.684,42.7283,88.9375,123.778,198.139,133.769,196.924,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8375
229,9,350,350,0,0,4,228.714,263.886,44.8497,18.514,227.283,164.035,122.668,69.0167,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.9
229,10,350,350,0,0,4,285.451,295.694,91.6094,97.8881,193.595,195.367,93.3697,68.0569,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8625
229,11,350,350,0,0,4,281.617,233.977,52.1866,138.017,199.659,207.169,175.101,173.225,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.879167
229,12,350,350,0,0,4,244.258,289.754,37.9988,62.7084,161.597,179.425,95.9738,198.959,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8375
229,13,350,350,0,0,4,240.212,229.938,20.3079,113.273,270.357,273.412,146.667,150.098,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.879167
229,14,350,350,0,0,4,350,235.842,101.302,58.1648,238.559,266.761,193.452,172.2,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.895833
229,15,350,350,0,0,4,252.219,350,21.0296,108.676,179.812,222.672,133.234,105.394,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.829167
229,16,350,350,0,0,4,271.395,345.654,117.412,132.792,171.697,246.628,90.2922,58.6402,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8375
229,17,350,350,0,0,4,244.534,256.978,133.302,63.0008,263.916,287.156,160.005,152.485,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.85
229,18,350,350,0,0,4,338.395,215.109,126.648,58.696,241.483,235.468,200.117,91.3728,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.879167
229,19,350,350,0,0,4,318.883,290.959,123.275,27.4662,246.419,177.083,158.303,100.261,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.783333
230,0,350,350,0,0,4,342.013,284.889,110.404,115.513,215.606,220.83,1.84619,27.6767,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.929167
230,1,350,350,0,0,4,269.486,210.923,88.2415,194.422,210.795,216.455,0,74.4393,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.933333
230,2,350,350,0,0,4,305.404,294.521,118.516,160.442,228.528,259.233,44.2964,74.5457,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8875
230,3,350,350,0,0,4,314.677,269.946,97.426,174.986,238.847,186.772,21.5588,72.9426,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.929167
230,4,350,350,0,0,4,280.167,242.854,81.3091,131.279,177.384,204.876,23.8997,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.920833
230,5,350,350,0,0,4,334.345,256.458,116.892,107.478,198.365,198.973,0,21.7644,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.9375
230,6,350,350,0,0,4,297.056,300.136,106.507,195.385,229.796,249.012,36.2368,91.6063,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.920833
230,7,350,350,0,0,4,286.155,317.58,103.044,171.668,170.799,264.439,41.8373,42.1415,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.891667
230,8,350,350,0,0,4,329.865,339.625,143.709,177.992,224.874,256.833,42.9962,66.9254,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.895833
230,9,350,350,0,0,4,298.38,313.778,153.203,169.343,224.09,289.422,50.562,105.149,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.925
230,10,350,350,0,0,4,314.813,247.367,70.3268,108.434,192.128,166.981,0,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.933333
230,11,350,350,0,0,4,307.412,254.465,132.857,40.2891,234.946,144.031,45.3398,88.47,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.920833
230,12,350,350,0,0,4,306.934,226.368,138.54,99.8847,230.007,196.181,0,48.4309,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.904167
230,13,350,350,0,0,4,315.722,308.31,93.9288,186.503,191.657,249.669,59.4275,65.8715,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.908333
230,14,350,350,0,0,4,306.611,320.683,60.761,185.519,182.946,261.533,0,88.1841,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.891667
230,15,350,350,0,0,4,350,230.874,77.8477,153.303,210.947,206.973,0,37.466,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.920833
230,16,350,350,0,0,4,294.222,206.953,124.179,103.664,234.431,179.591,43.9759,104.312,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.916667
230,17,350,350,0,0,4,285.652,267.495,133.738,158.183,224.404,188.554,0,97.4401,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.929167
230,18,350,350,0,0,4,343.48,251.594,109.674,181.472,222.348,227.253,39.2176,57.572,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.925
230,19,350,350,0,0,4,333.417,235.636,122.702,182.916,229.174,152.316,23.8496,75.8849,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.929167
231,0,350,350,0,0,4,274.425,320.217,118.077,140.574,210.629,217.69,16.0535,72.9447,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.783333
231,1,350,350,0,0,4,294.071,350,129.207,199.72,188.962,273.305,37.9428,123.784,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.783333
231,2,350,350,0,0,4,202.121,350,115.173,178.256,217.706,275.9,0,130.643,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.775
231,3,350,350,0,0,4,206.853,342.395,95.9723,204.069,238.383,206.985,47.9811,82.0785,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.841667
231,4,350,350,0,0,4,300.414,254.413,53.1502,198.753,176.876,207.659,41.7716,139.029,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.791667
231,5,350,350,0,0,4,238.233,278.015,164.681,64.9819,201.072,197.847,59.1442,57.1857,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8
231,6,350,350,0,0,4,251.121,350,141.323,124.623,238.611,210.108,67.7236,9.7037,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.770833
231,7,350,350,0,0,4,261.149,346.642,137.036,164.006,236.264,263.521,44.6197,130.863,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.791667
231,8,350,350,0,0,4,231.922,250.027,179.842,220.156,132.51,199.812,93.1468,87.3078,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8125
231,9,350,350,0,0,4,260.439,287.075,60.6018,83.5468,187.603,169.158,82.1549,131.039,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.754167
231,10,350,350,0,0,4,214.948,289.587,112.893,82.2209,184.417,152.628,0,90.4678,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.825
231,11,350,350,0,0,4,206.307,343.447,138.824,104.661,234.124,214.595,62.194,99.4875,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.870833
231,12,350,350,0,0,4,205.324,311.454,194.749,128.909,194.1,166.841,71.3428,97.1197,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.8375
231,13,350,350,0,0,4,259.631,286.425,84.3501,168.916,225.344,167.767,32.1964,68.7512,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.820833
231,14,350,350,0,0,4,266.548,272.547,108.08,152.007,211.72,166.054,0,118.582,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.791667
231,15,350,350,0,0,4,326.912,286.017,107.246,125.923,239.944,190.158,0,55.8124,0,2.45e+09,2.8e+06,250000,0.00224,0,0,2.45e+09,2.8e+06,250000,0.00224,0,0,50,5,42,150,0.7375
