pair,seed,relays,width,height,nodes,network_config,evaluations,pso_best_pdr,naive_best_pdr,delta_pdr,naive_failed,naive_failed_before_checkpoint,naive_last_logged_iteration
31,76126870,3,500.0,500.0,,1,400,0.647222,0.591667,0.05555499999999991,False,False,178
32,74509218,3,500.0,500.0,,1,20,0.494444,0.494444,0.0,False,False,392
32,74509218,3,500.0,500.0,,1,40,0.527778,0.544444,-0.01666600000000007,False,False,392
32,74509218,3,500.0,500.0,,1,60,0.561111,0.544444,0.016666999999999987,False,False,392
32,74509218,3,500.0,500.0,,1,80,0.569444,0.563889,0.005554999999999977,False,False,392
32,74509218,3,500.0,500.0,,1,100,0.613889,0.563889,0.050000000000000044,False,False,392
32,74509218,3,500.0,500.0,,1,120,0.613889,0.566667,0.047221999999999986,False,False,392
32,74509218,3,500.0,500.0,,1,140,0.613889,0.566667,0.047221999999999986,False,False,392
32,74509218,3,500.0,500.0,,1,160,0.613889,0.566667,0.047221999999999986,False,False,392
32,74509218,3,500.0,500.0,,1,180,0.613889,0.566667,0.047221999999999986,False,False,392
32,74509218,3,500.0,500.0,,1,200,0.622222,0.566667,0.05555500000000002,False,False,392
32,74509218,3,500.0,500.0,,1,220,0.625,0.566667,0.05833299999999997,False,False,392
32,74509218,3,500.0,500.0,,1,240,0.633333,0.580556,0.052777000000000074,False,False,392
32,74509218,3,500.0,500.0,,1,260,0.655556,0.580556,0.07500000000000007,False,False,392
32,74509218,3,500.0,500.0,,1,280,0.672222,0.580556,0.09166600000000003,False,False,392
32,74509218,3,500.0,500.0,,1,300,0.672222,0.580556,0.09166600000000003,False,False,392
32,74509218,3,500.0,500.0,,1,320,0.672222,0.580556,0.09166600000000003,False,False,392
32,74509218,3,500.0,500.0,,1,340,0.672222,0.580556,0.09166600000000003,False,False,392
32,74509218,3,500.0,500.0,,1,360,0.680556,0.580556,0.10000000000000009,False,False,392
32,74509218,3,500.0,500.0,,1,380,0.680556,0.580556,0.10000000000000009,False,False,392
32,74509218,3,500.0,500.0,,1,400,0.680556,0.586111,0.094445,False,False,392
33,1664576,3,500.0,500.0,,1,20,0.525,0.525,0.0,False,False,277
33,1664576,3,500.0,500.0,,1,40,0.525,0.525,0.0,False,False,277
33,1664576,3,500.0,500.0,,1,60,0.525,0.525,0.0,False,False,277
33,1664576,3,500.0,500.0,,1,80,0.536111,0.527778,0.008333000000000035,False,False,277
33,1664576,3,500.0,500.0,,1,100,0.569444,0.552778,0.01666599999999996,False,False,277
33,1664576,3,500.0,500.0,,1,120,0.572222,0.552778,0.019444000000000017,False,False,277
33,1664576,3,500.0,500.0,,1,140,0.572222,0.552778,0.019444000000000017,False,False,277
33,1664576,3,500.0,500.0,,1,160,0.572222,0.552778,0.019444000000000017,False,False,277
33,1664576,3,500.0,500.0,,1,180,0.572222,0.552778,0.019444000000000017,False,False,277
33,1664576,3,500.0,500.0,,1,200,0.577778,0.552778,0.025000000000000022,False,False,277
33,1664576,3,500.0,500.0,,1,220,0.594444,0.552778,0.04166599999999998,False,False,277
33,1664576,3,500.0,500.0,,1,240,0.6,0.552778,0.047221999999999986,False,False,277
33,1664576,3,500.0,500.0,,1,260,0.6,0.569444,0.030556000000000028,False,False,277
33,1664576,3,500.0,500.0,,1,280,0.611111,0.575,0.036111000000000004,False,False,277
33,1664576,3,500.0,500.0,,1,300,0.611111,0.575,0.036111000000000004,False,False,277
33,1664576,3,500.0,500.0,,1,320,0.611111,0.575,0.036111000000000004,False,False,277
33,1664576,3,500.0,500.0,,1,340,0.611111,0.575,0.036111000000000004,False,False,277
33,1664576,3,500.0,500.0,,1,360,0.611111,0.575,0.036111000000000004,False,False,277
33,1664576,3,500.0,500.0,,1,380,0.625,0.575,0.050000000000000044,False,False,277
33,1664576,3,500.0,500.0,,1,400,0.625,0.575,0.050000000000000044,False,False,277
34,40063030,3,500.0,500.0,,1,20,0.519444,0.519444,0.0,False,False,378
34,40063030,3,500.0,500.0,,1,40,0.522222,0.519444,0.002777999999999947,False,False,378
34,40063030,3,500.0,500.0,,1,60,0.569444,0.55,0.019443999999999906,False,False,378
34,40063030,3,500.0,500.0,,1,80,0.569444,0.55,0.019443999999999906,False,False,378
34,40063030,3,500.0,500.0,,1,100,0.569444,0.55,0.019443999999999906,False,False,378
34,40063030,3,500.0,500.0,,1,120,0.583333,0.55,0.033332999999999946,False,False,378
34,40063030,3,500.0,500.0,,1,140,0.605556,0.566667,0.03888899999999995,False,False,378
34,40063030,3,500.0,500.0,,1,160,0.619444,0.566667,0.05277699999999996,False,False,378
34,40063030,3,500.0,500.0,,1,180,0.619444,0.566667,0.05277699999999996,False,False,378
34,40063030,3,500.0,500.0,,1,200,0.619444,0.566667,0.05277699999999996,False,False,378
34,40063030,3,500.0,500.0,,1,220,0.619444,0.566667,0.05277699999999996,False,False,378
34,40063030,3,500.0,500.0,,1,240,0.625,0.566667,0.05833299999999997,False,False,378
34,40063030,3,500.0,500.0,,1,260,0.625,0.566667,0.05833299999999997,False,False,378
34,40063030,3,500.0,500.0,,1,280,0.633333,0.566667,0.066666,False,False,378
34,40063030,3,500.0,500.0,,1,300,0.633333,0.566667,0.066666,False,False,378
34,40063030,3,500.0,500.0,,1,320,0.636111,0.566667,0.06944399999999995,False,False,378
34,40063030,3,500.0,500.0,,1,340,0.636111,0.566667,0.06944399999999995,False,False,378
34,40063030,3,500.0,500.0,,1,360,0.636111,0.566667,0.06944399999999995,False,False,378
34,40063030,3,500.0,500.0,,1,380,0.636111,0.580556,0.05555500000000002,False,False,378
34,40063030,3,500.0,500.0,,1,400,0.636111,0.580556,0.05555500000000002,False,False,378
35,38032146,3,500.0,500.0,,1,20,0.466667,0.466667,0.0,False,False,233
35,38032146,3,500.0,500.0,,1,40,0.477778,0.519444,-0.041666000000000036,False,False,233
35,38032146,3,500.0,500.0,,1,60,0.477778,0.519444,-0.041666000000000036,False,False,233
35,38032146,3,500.0,500.0,,1,80,0.494444,0.541667,-0.047223000000000015,False,False,233
35,38032146,3,500.0,500.0,,1,100,0.522222,0.566667,-0.04444500000000007,False,False,233
35,38032146,3,500.0,500.0,,1,120,0.555556,0.577778,-0.022221999999999964,False,False,233
35,38032146,3,500.0,500.0,,1,140,0.580556,0.577778,0.002777999999999947,False,False,233
35,38032146,3,500.0,500.0,,1,160,0.580556,0.577778,0.002777999999999947,False,False,233
35,38032146,3,500.0,500.0,,1,180,0.580556,0.577778,0.002777999999999947,False,False,233
35,38032146,3,500.0,500.0,,1,200,0.580556,0.577778,0.002777999999999947,False,False,233
35,38032146,3,500.0,500.0,,1,220,0.583333,0.577778,0.005554999999999977,False,False,233
35,38032146,3,500.0,500.0,,1,240,0.583333,0.580556,0.0027770000000000294,False,False,233
35,38032146,3,500.0,500.0,,1,260,0.586111,0.580556,0.005555000000000088,False,False,233
35,38032146,3,500.0,500.0,,1,280,0.588889,0.580556,0.008333000000000035,False,False,233
35,38032146,3,500.0,500.0,,1,300,0.591667,0.580556,0.011111000000000093,False,False,233
35,38032146,3,500.0,500.0,,1,320,0.591667,0.580556,0.011111000000000093,False,False,233
35,38032146,3,500.0,500.0,,1,340,0.591667,0.580556,0.011111000000000093,False,False,233
35,38032146,3,500.0,500.0,,1,360,0.6,0.580556,0.019444000000000017,False,False,233
35,38032146,3,500.0,500.0,,1,380,0.6,0.580556,0.019444000000000017,False,False,233
35,38032146,3,500.0,500.0,,1,400,0.6,0.580556,0.019444000000000017,False,False,233
36,74485470,3,500.0,500.0,,1,20,0.547222,0.547222,0.0,False,False,259
36,74485470,3,500.0,500.0,,1,40,0.558333,0.586111,-0.02777800000000008,False,False,259
36,74485470,3,500.0,500.0,,1,60,0.594444,0.586111,0.008332999999999924,False,False,259
36,74485470,3,500.0,500.0,,1,80,0.594444,0.586111,0.008332999999999924,False,False,259
36,74485470,3,500.0,500.0,,1,100,0.602778,0.588889,0.01388900000000004,False,False,259
36,74485470,3,500.0,500.0,,1,120,0.602778,0.588889,0.01388900000000004,False,False,259
36,74485470,3,500.0,500.0,,1,140,0.602778,0.591667,0.011110999999999982,False,False,259
36,74485470,3,500.0,500.0,,1,160,0.602778,0.6,0.002778000000000058,False,False,259
36,74485470,3,500.0,500.0,,1,180,0.602778,0.6,0.002778000000000058,False,False,259
36,74485470,3,500.0,500.0,,1,200,0.619444,0.6,0.019444000000000017,False,False,259
36,74485470,3,500.0,500.0,,1,220,0.619444,0.608333,0.011110999999999982,False,False,259
36,74485470,3,500.0,500.0,,1,240,0.622222,0.608333,0.01388900000000004,False,False,259
36,74485470,3,500.0,500.0,,1,260,0.622222,0.613889,0.008333000000000035,False,False,259
36,74485470,3,500.0,500.0,,1,280,0.625,0.613889,0.011110999999999982,False,False,259
36,74485470,3,500.0,500.0,,1,300,0.625,0.613889,0.011110999999999982,False,False,259
36,74485470,3,500.0,500.0,,1,320,0.625,0.613889,0.011110999999999982,False,False,259
36,74485470,3,500.0,500.0,,1,340,0.625,0.613889,0.011110999999999982,False,False,259
36,74485470,3,500.0,500.0,,1,360,0.625,0.613889,0.011110999999999982,False,False,259
36,74485470,3,500.0,500.0,,1,380,0.625,0.613889,0.011110999999999982,False,False,259
36,74485470,3,500.0,500.0,,1,400,0.625,0.613889,0.011110999999999982,False,False,259
37,525339,3,500.0,500.0,,2,20,0.377778,0.377778,0.0,False,False,27
37,525339,3,500.0,500.0,,2,40,0.380556,0.386111,-0.005554999999999977,False,False,27
37,525339,3,500.0,500.0,,2,60,0.380556,0.386111,-0.005554999999999977,False,False,27
37,525339,3,500.0,500.0,,2,80,0.388889,0.386111,0.0027780000000000027,False,False,27
37,525339,3,500.0,500.0,,2,100,0.388889,0.386111,0.0027780000000000027,False,False,27
37,525339,3,500.0,500.0,,2,120,0.388889,0.386111,0.0027780000000000027,False,False,27
37,525339,3,500.0,500.0,,2,140,0.388889,0.386111,0.0027780000000000027,False,False,27
37,525339,3,500.0,500.0,,2,160,0.402778,0.386111,0.016667000000000043,False,False,27
37,525339,3,500.0,500.0,,2,180,0.402778,0.386111,0.016667000000000043,False,False,27
37,525339,3,500.0,500.0,,2,200,0.408333,0.386111,0.02222200000000002,False,False,27
37,525339,3,500.0,500.0,,2,220,0.408333,0.386111,0.02222200000000002,False,False,27
37,525339,3,500.0,500.0,,2,240,0.416667,0.386111,0.030556000000000028,False,False,27
37,525339,3,500.0,500.0,,2,260,0.416667,0.386111,0.030556000000000028,False,False,27
37,525339,3,500.0,500.0,,2,280,0.419444,0.386111,0.033333,False,False,27
37,525339,3,500.0,500.0,,2,300,0.419444,0.386111,0.033333,False,False,27
37,525339,3,500.0,500.0,,2,320,0.419444,0.386111,0.033333,False,False,27
37,525339,3,500.0,500.0,,2,340,0.419444,0.386111,0.033333,False,False,27
37,525339,3,500.0,500.0,,2,360,0.419444,0.386111,0.033333,False,False,27
37,525339,3,500.0,500.0,,2,380,0.419444,0.386111,0.033333,False,False,27
37,525339,3,500.0,500.0,,2,400,0.419444,0.386111,0.033333,False,False,27
38,864365,3,500.0,500.0,,2,20,0.422222,0.422222,0.0,False,False,145
38,864365,3,500.0,500.0,,2,40,0.422222,0.422222,0.0,False,False,145
38,864365,3,500.0,500.0,,2,60,0.422222,0.422222,0.0,False,False,145
38,864365,3,500.0,500.0,,2,80,0.422222,0.422222,0.0,False,False,145
38,864365,3,500.0,500.0,,2,100,0.422222,0.422222,0.0,False,False,145
38,864365,3,500.0,500.0,,2,120,0.422222,0.422222,0.0,False,False,145
38,864365,3,500.0,500.0,,2,140,0.422222,0.422222,0.0,False,False,145
38,864365,3,500.0,500.0,,2,160,0.422222,0.433333,-0.011111000000000038,False,False,145
38,864365,3,500.0,500.0,,2,180,0.427778,0.433333,-0.005555000000000032,False,False,145
38,864365,3,500.0,500.0,,2,200,0.427778,0.433333,-0.005555000000000032,False,False,145
38,864365,3,500.0,500.0,,2,220,0.447222,0.433333,0.013888999999999985,False,False,145
38,864365,3,500.0,500.0,,2,240,0.447222,0.433333,0.013888999999999985,False,False,145
38,864365,3,500.0,500.0,,2,260,0.447222,0.433333,0.013888999999999985,False,False,145
38,864365,3,500.0,500.0,,2,280,0.447222,0.433333,0.013888999999999985,False,False,145
38,864365,3,500.0,500.0,,2,300,0.447222,0.433333,0.013888999999999985,False,False,145
38,864365,3,500.0,500.0,,2,320,0.447222,0.433333,0.013888999999999985,False,False,145
38,864365,3,500.0,500.0,,2,340,0.447222,0.433333,0.013888999999999985,False,False,145
38,864365,3,500.0,500.0,,2,360,0.447222,0.433333,0.013888999999999985,False,False,145
38,864365,3,500.0,500.0,,2,380,0.447222,0.433333,0.013888999999999985,False,False,145
38,864365,3,500.0,500.0,,2,400,0.447222,0.433333,0.013888999999999985,False,False,145
39,67358,3,500.0,500.0,,2,20,0.397222,0.397222,0.0,False,False,209
39,67358,3,500.0,500.0,,2,40,0.427778,0.397222,0.030555999999999972,False,False,209
39,67358,3,500.0,500.0,,2,60,0.427778,0.397222,0.030555999999999972,False,False,209
39,67358,3,500.0,500.0,,2,80,0.427778,0.397222,0.030555999999999972,False,False,209
39,67358,3,500.0,500.0,,2,100,0.427778,0.411111,0.016666999999999987,False,False,209
39,67358,3,500.0,500.0,,2,120,0.427778,0.411111,0.016666999999999987,False,False,209
39,67358,3,500.0,500.0,,2,140,0.438889,0.411111,0.02777799999999997,False,False,209
39,67358,3,500.0,500.0,,2,160,0.461111,0.411111,0.04999999999999999,False,False,209
39,67358,3,500.0,500.0,,2,180,0.472222,0.411111,0.06111099999999997,False,False,209
39,67358,3,500.0,500.0,,2,200,0.472222,0.411111,0.06111099999999997,False,False,209
39,67358,3,500.0,500.0,,2,220,0.472222,0.425,0.047221999999999986,False,False,209
39,67358,3,500.0,500.0,,2,240,0.488889,0.425,0.06388900000000003,False,False,209
39,67358,3,500.0,500.0,,2,260,0.488889,0.425,0.06388900000000003,False,False,209
39,67358,3,500.0,500.0,,2,280,0.488889,0.425,0.06388900000000003,False,False,209
39,67358,3,500.0,500.0,,2,300,0.488889,0.425,0.06388900000000003,False,False,209
39,67358,3,500.0,500.0,,2,320,0.494444,0.425,0.069444,False,False,209
39,67358,3,500.0,500.0,,2,340,0.494444,0.425,0.069444,False,False,209
39,67358,3,500.0,500.0,,2,360,0.502778,0.425,0.07777799999999996,False,False,209
39,67358,3,500.0,500.0,,2,380,0.502778,0.425,0.07777799999999996,False,False,209
39,67358,3,500.0,500.0,,2,400,0.502778,0.425,0.07777799999999996,False,False,209
40,747263,3,500.0,500.0,,2,20,0.408333,0.408333,0.0,False,False,388
40,747263,3,500.0,500.0,,2,40,0.408333,0.408333,0.0,False,False,388
40,747263,3,500.0,500.0,,2,60,0.408333,0.408333,0.0,False,False,388
40,747263,3,500.0,500.0,,2,80,0.408333,0.408333,0.0,False,False,388
40,747263,3,500.0,500.0,,2,100,0.419444,0.408333,0.011110999999999982,False,False,388
40,747263,3,500.0,500.0,,2,120,0.419444,0.408333,0.011110999999999982,False,False,388
40,747263,3,500.0,500.0,,2,140,0.419444,0.408333,0.011110999999999982,False,False,388
40,747263,3,500.0,500.0,,2,160,0.419444,0.408333,0.011110999999999982,False,False,388
40,747263,3,500.0,500.0,,2,180,0.419444,0.408333,0.011110999999999982,False,False,388
40,747263,3,500.0,500.0,,2,200,0.436111,0.408333,0.027778000000000025,False,False,388
40,747263,3,500.0,500.0,,2,220,0.436111,0.408333,0.027778000000000025,False,False,388
40,747263,3,500.0,500.0,,2,240,0.444444,0.408333,0.036111000000000004,False,False,388
40,747263,3,500.0,500.0,,2,260,0.444444,0.408333,0.036111000000000004,False,False,388
40,747263,3,500.0,500.0,,2,280,0.444444,0.408333,0.036111000000000004,False,False,388
40,747263,3,500.0,500.0,,2,300,0.45,0.408333,0.04166700000000001,False,False,388
40,747263,3,500.0,500.0,,2,320,0.45,0.408333,0.04166700000000001,False,False,388
40,747263,3,500.0,500.0,,2,340,0.45,0.408333,0.04166700000000001,False,False,388
40,747263,3,500.0,500.0,,2,360,0.458333,0.408333,0.04999999999999999,False,False,388
40,747263,3,500.0,500.0,,2,380,0.458333,0.408333,0.04999999999999999,False,False,388
40,747263,3,500.0,500.0,,2,400,0.458333,0.419444,0.03888900000000001,False,False,388
41,677807,3,500.0,500.0,,2,20,0.408333,0.408333,0.0,False,False,269
41,677807,3,500.0,500.0,,2,40,0.441667,0.416667,0.024999999999999967,False,False,269
41,677807,3,500.0,500.0,,2,60,0.441667,0.416667,0.024999999999999967,False,False,269
41,677807,3,500.0,500.0,,2,80,0.444444,0.416667,0.027776999999999996,False,False,269
41,677807,3,500.0,500.0,,2,100,0.444444,0.425,0.019444000000000017,False,False,269
41,677807,3,500.0,500.0,,2,120,0.444444,0.425,0.019444000000000017,False,False,269
41,677807,3,500.0,500.0,,2,140,0.463889,0.425,0.03888900000000001,False,False,269
41,677807,3,500.0,500.0,,2,160,0.463889,0.425,0.03888900000000001,False,False,269
41,677807,3,500.0,500.0,,2,180,0.463889,0.425,0.03888900000000001,False,False,269
41,677807,3,500.0,500.0,,2,200,0.463889,0.458333,0.005556000000000005,False,False,269
41,677807,3,500.0,500.0,,2,220,0.463889,0.458333,0.005556000000000005,False,False,269
41,677807,3,500.0,500.0,,2,240,0.463889,0.458333,0.005556000000000005,False,False,269
41,677807,3,500.0,500.0,,2,260,0.463889,0.458333,0.005556000000000005,False,False,269
41,677807,3,500.0,500.0,,2,280,0.463889,0.466667,-0.0027780000000000027,False,False,269
41,677807,3,500.0,500.0,,2,300,0.463889,0.466667,-0.0027780000000000027,False,False,269
41,677807,3,500.0,500.0,,2,320,0.463889,0.466667,-0.0027780000000000027,False,False,269
41,677807,3,500.0,500.0,,2,340,0.463889,0.466667,-0.0027780000000000027,False,False,269
41,677807,3,500.0,500.0,,2,360,0.463889,0.466667,-0.0027780000000000027,False,False,269
41,677807,3,500.0,500.0,,2,380,0.463889,0.466667,-0.0027780000000000027,False,False,269
41,677807,3,500.0,500.0,,2,400,0.463889,0.466667,-0.0027780000000000027,False,False,269
42,806219,3,500.0,500.0,,2,20,0.397222,0.397222,0.0,False,False,325
42,806219,3,500.0,500.0,,2,40,0.397222,0.397222,0.0,False,False,325
42,806219,3,500.0,500.0,,2,60,0.397222,0.397222,0.0,False,False,325
42,806219,3,500.0,500.0,,2,80,0.397222,0.397222,0.0,False,False,325
42,806219,3,500.0,500.0,,2,100,0.397222,0.397222,0.0,False,False,325
42,806219,3,500.0,500.0,,2,120,0.397222,0.397222,0.0,False,False,325
42,806219,3,500.0,500.0,,2,140,0.416667,0.397222,0.01944499999999999,False,False,325
42,806219,3,500.0,500.0,,2,160,0.425,0.397222,0.02777799999999997,False,False,325
42,806219,3,500.0,500.0,,2,180,0.425,0.397222,0.02777799999999997,False,False,325
42,806219,3,500.0,500.0,,2,200,0.425,0.397222,0.02777799999999997,False,False,325
42,806219,3,500.0,500.0,,2,220,0.425,0.397222,0.02777799999999997,False,False,325
42,806219,3,500.0,500.0,,2,240,0.425,0.397222,0.02777799999999997,False,False,325
42,806219,3,500.0,500.0,,2,260,0.425,0.397222,0.02777799999999997,False,False,325
42,806219,3,500.0,500.0,,2,280,0.430556,0.397222,0.033333999999999975,False,False,325
42,806219,3,500.0,500.0,,2,300,0.430556,0.397222,0.033333999999999975,False,False,325
42,806219,3,500.0,500.0,,2,320,0.430556,0.397222,0.033333999999999975,False,False,325
42,806219,3,500.0,500.0,,2,340,0.436111,0.408333,0.027778000000000025,False,False,325
42,806219,3,500.0,500.0,,2,360,0.436111,0.408333,0.027778000000000025,False,False,325
42,806219,3,500.0,500.0,,2,380,0.436111,0.408333,0.027778000000000025,False,False,325
42,806219,3,500.0,500.0,,2,400,0.436111,0.408333,0.027778000000000025,False,False,325
43,76126870,3,500.0,500.0,,2,20,0.413889,0.413889,0.0,False,False,167
43,76126870,3,500.0,500.0,,2,40,0.416667,0.413889,0.0027780000000000027,False,False,167
43,76126870,3,500.0,500.0,,2,60,0.45,0.413889,0.036111000000000004,False,False,167
43,76126870,3,500.0,500.0,,2,80,0.452778,0.427778,0.025000000000000022,False,False,167
43,76126870,3,500.0,500.0,,2,100,0.452778,0.427778,0.025000000000000022,False,False,167
43,76126870,3,500.0,500.0,,2,120,0.477778,0.427778,0.04999999999999999,False,False,167
43,76126870,3,500.0,500.0,,2,140,0.477778,0.427778,0.04999999999999999,False,False,167
43,76126870,3,500.0,500.0,,2,160,0.477778,0.427778,0.04999999999999999,False,False,167
43,76126870,3,500.0,500.0,,2,180,0.477778,0.433333,0.04444499999999996,False,False,167
43,76126870,3,500.0,500.0,,2,200,0.477778,0.433333,0.04444499999999996,False,False,167
43,76126870,3,500.0,500.0,,2,220,0.477778,0.433333,0.04444499999999996,False,False,167
43,76126870,3,500.0,500.0,,2,240,0.477778,0.433333,0.04444499999999996,False,False,167
43,76126870,3,500.0,500.0,,2,260,0.477778,0.433333,0.04444499999999996,False,False,167
43,76126870,3,500.0,500.0,,2,280,0.477778,0.433333,0.04444499999999996,False,False,167
43,76126870,3,500.0,500.0,,2,300,0.477778,0.433333,0.04444499999999996,False,False,167
43,76126870,3,500.0,500.0,,2,320,0.480556,0.433333,0.04722299999999996,False,False,167
43,76126870,3,500.0,500.0,,2,340,0.480556,0.433333,0.04722299999999996,False,False,167
43,76126870,3,500.0,500.0,,2,360,0.480556,0.433333,0.04722299999999996,False,False,167
43,76126870,3,500.0,500.0,,2,380,0.480556,0.433333,0.04722299999999996,False,False,167
43,76126870,3,500.0,500.0,,2,400,0.480556,0.433333,0.04722299999999996,False,False,167
44,74509218,3,500.0,500.0,,2,20,0.408333,0.408333,0.0,False,False,290
44,74509218,3,500.0,500.0,,2,40,0.408333,0.438889,-0.030555999999999972,False,False,290
44,74509218,3,500.0,500.0,,2,60,0.430556,0.438889,-0.00833299999999998,False,False,290
44,74509218,3,500.0,500.0,,2,80,0.45,0.438889,0.011111000000000038,False,False,290
44,74509218,3,500.0,500.0,,2,100,0.45,0.438889,0.011111000000000038,False,False,290
44,74509218,3,500.0,500.0,,2,120,0.455556,0.444444,0.01111200000000001,False,False,290
44,74509218,3,500.0,500.0,,2,140,0.455556,0.444444,0.01111200000000001,False,False,290
44,74509218,3,500.0,500.0,,2,160,0.469444,0.444444,0.024999999999999967,False,False,290
44,74509218,3,500.0,500.0,,2,180,0.497222,0.444444,0.05277799999999999,False,False,290
44,74509218,3,500.0,500.0,,2,200,0.497222,0.444444,0.05277799999999999,False,False,290
44,74509218,3,500.0,500.0,,2,220,0.497222,0.444444,0.05277799999999999,False,False,290
44,74509218,3,500.0,500.0,,2,240,0.497222,0.444444,0.05277799999999999,False,False,290
44,74509218,3,500.0,500.0,,2,260,0.497222,0.444444,0.05277799999999999,False,False,290
44,74509218,3,500.0,500.0,,2,280,0.497222,0.444444,0.05277799999999999,False,False,290
44,74509218,3,500.0,500.0,,2,300,0.497222,0.458333,0.03888900000000001,False,False,290
44,74509218,3,500.0,500.0,,2,320,0.505556,0.458333,0.047223000000000015,False,False,290
44,74509218,3,500.0,500.0,,2,340,0.505556,0.458333,0.047223000000000015,False,False,290
44,74509218,3,500.0,500.0,,2,360,0.505556,0.458333,0.047223000000000015,False,False,290
44,74509218,3,500.0,500.0,,2,380,0.505556,0.458333,0.047223000000000015,False,False,290
44,74509218,3,500.0,500.0,,2,400,0.505556,0.458333,0.047223000000000015,False,False,290
45,1664576,3,500.0,500.0,,2,20,0.366667,0.366667,0.0,False,False,72
45,1664576,3,500.0,500.0,,2,40,0.397222,0.416667,-0.01944499999999999,False,False,72
45,1664576,3,500.0,500.0,,2,60,0.427778,0.416667,0.011110999999999982,False,False,72
45,1664576,3,500.0,500.0,,2,80,0.427778,0.425,0.0027780000000000027,False,False,72
45,1664576,3,500.0,500.0,,2,100,0.444444,0.425,0.019444000000000017,False,False,72
45,1664576,3,500.0,500.0,,2,120,0.444444,0.425,0.019444000000000017,False,False,72
45,1664576,3,500.0,500.0,,2,140,0.461111,0.425,0.036111000000000004,False,False,72
45,1664576,3,500.0,500.0,,2,160,0.461111,0.425,0.036111000000000004,False,False,72
45,1664576,3,500.0,500.0,,2,180,0.461111,0.425,0.036111000000000004,False,False,72
45,1664576,3,500.0,500.0,,2,200,0.461111,0.425,0.036111000000000004,False,False,72
45,1664576,3,500.0,500.0,,2,220,0.461111,0.425,0.036111000000000004,False,False,72
45,1664576,3,500.0,500.0,,2,240,0.461111,0.425,0.036111000000000004,False,False,72
45,1664576,3,500.0,500.0,,2,260,0.461111,0.425,0.036111000000000004,False,False,72
45,1664576,3,500.0,500.0,,2,280,0.469444,0.425,0.044443999999999984,False,False,72
45,1664576,3,500.0,500.0,,2,300,0.469444,0.425,0.044443999999999984,False,False,72
45,1664576,3,500.0,500.0,,2,320,0.477778,0.425,0.05277799999999999,False,False,72
45,1664576,3,500.0,500.0,,2,340,0.477778,0.425,0.05277799999999999,False,False,72
45,1664576,3,500.0,500.0,,2,360,0.477778,0.425,0.05277799999999999,False,False,72
45,1664576,3,500.0,500.0,,2,380,0.477778,0.425,0.05277799999999999,False,False,72
45,1664576,3,500.0,500.0,,2,400,0.477778,0.425,0.05277799999999999,False,False,72
46,40063030,3,500.0,500.0,,2,20,0.397222,0.397222,0.0,False,False,303
46,40063030,3,500.0,500.0,,2,40,0.397222,0.397222,0.0,False,False,303
46,40063030,3,500.0,500.0,,2,60,0.397222,0.397222,0.0,False,False,303
46,40063030,3,500.0,500.0,,2,80,0.411111,0.397222,0.013888999999999985,False,False,303
46,40063030,3,500.0,500.0,,2,100,0.447222,0.397222,0.04999999999999999,False,False,303
46,40063030,3,500.0,500.0,,2,120,0.447222,0.397222,0.04999999999999999,False,False,303
46,40063030,3,500.0,500.0,,2,140,0.447222,0.397222,0.04999999999999999,False,False,303
46,40063030,3,500.0,500.0,,2,160,0.447222,0.397222,0.04999999999999999,False,False,303
46,40063030,3,500.0,500.0,,2,180,0.447222,0.397222,0.04999999999999999,False,False,303
46,40063030,3,500.0,500.0,,2,200,0.45,0.397222,0.05277799999999999,False,False,303
46,40063030,3,500.0,500.0,,2,220,0.461111,0.397222,0.06388899999999997,False,False,303
46,40063030,3,500.0,500.0,,2,240,0.480556,0.413889,0.06666699999999998,False,False,303
46,40063030,3,500.0,500.0,,2,260,0.480556,0.413889,0.06666699999999998,False,False,303
46,40063030,3,500.0,500.0,,2,280,0.480556,0.427778,0.05277799999999999,False,False,303
46,40063030,3,500.0,500.0,,2,300,0.480556,0.430556,0.04999999999999999,False,False,303
46,40063030,3,500.0,500.0,,2,320,0.491667,0.436111,0.055555999999999994,False,False,303
46,40063030,3,500.0,500.0,,2,340,0.491667,0.436111,0.055555999999999994,False,False,303
46,40063030,3,500.0,500.0,,2,360,0.491667,0.436111,0.055555999999999994,False,False,303
46,40063030,3,500.0,500.0,,2,380,0.491667,0.436111,0.055555999999999994,False,False,303
46,40063030,3,500.0,500.0,,2,400,0.491667,0.436111,0.055555999999999994,False,False,303
47,38032146,3,500.0,500.0,,2,20,0.344444,0.344444,0.0,False,False,88
47,38032146,3,500.0,500.0,,2,40,0.344444,0.397222,-0.05277800000000005,False,False,88
47,38032146,3,500.0,500.0,,2,60,0.344444,0.397222,-0.05277800000000005,False,False,88
47,38032146,3,500.0,500.0,,2,80,0.372222,0.397222,-0.025000000000000022,False,False,88
47,38032146,3,500.0,500.0,,2,100,0.372222,0.427778,-0.055555999999999994,False,False,88
47,38032146,3,500.0,500.0,,2,120,0.380556,0.427778,-0.047221999999999986,False,False,88
47,38032146,3,500.0,500.0,,2,140,0.405556,0.427778,-0.022221999999999964,False,False,88
47,38032146,3,500.0,500.0,,2,160,0.425,0.427778,-0.0027780000000000027,False,False,88
47,38032146,3,500.0,500.0,,2,180,0.425,0.427778,-0.0027780000000000027,False,False,88
