pair,method,file,seed,relays,width,height,iteration,evaluation,best_fitness
26,PSO,2026-09-21_03-03-10.log,60466,2,500.0,500.0,12,248,0.197222
26,PSO,2026-09-21_03-03-10.log,60466,2,500.0,500.0,12,254,0.2
26,Naive,2026-09-21_03-10-30.log,,74,,,0,1,0.0666667
26,Naive,2026-09-21_03-10-30.log,,74,,,2,3,0.1
26,Naive,2026-09-21_03-10-30.log,,74,,,4,5,0.116667
26,Naive,2026-09-21_03-10-30.log,,74,,,68,69,0.133333
26,Naive,2026-09-21_03-10-30.log,,74,,,82,83,0.15
26,Naive,2026-09-21_03-10-30.log,,74,,,105,106,0.163889
26,Naive,2026-09-21_03-10-30.log,,74,,,253,254,0.166667
27,PSO,2026-09-21_03-17-03.log,60466,2,500.0,500.0,0,1,0.0638889
27,PSO,2026-09-21_03-17-03.log,60466,2,500.0,500.0,0,3,0.0666667
27,PSO,2026-09-21_03-17-03.log,60466,2,500.0,500.0,0,5,0.0888889
27,PSO,2026-09-21_03-17-03.log,60466,2,500.0,500.0,0,7,0.113889
27,PSO,2026-09-21_03-17-03.log,60466,2,500.0,500.0,1,24,0.116667
27,PSO,2026-09-21_03-17-03.log,60466,2,500.0,500.0,2,50,0.119444
27,PSO,2026-09-21_03-17-03.log,60466,2,500.0,500.0,3,76,0.122222
27,PSO,2026-09-21_03-17-03.log,60466,2,500.0,500.0,4,84,0.125
27,PSO,2026-09-21_03-17-03.log,60466,2,500.0,500.0,5,107,0.136111
27,PSO,2026-09-21_03-17-03.log,60466,2,500.0,500.0,6,128,0.15
27,PSO,2026-09-21_03-17-03.log,60466,2,500.0,500.0,12,248,0.152778
27,Naive,2026-09-21_03-24-08.log,,44,,,0,1,0.0638889
27,Naive,2026-09-21_03-24-08.log,,44,,,2,3,0.0666667
27,Naive,2026-09-21_03-24-08.log,,44,,,4,5,0.0888889
27,Naive,2026-09-21_03-24-08.log,,44,,,6,7,0.113889
27,Naive,2026-09-21_03-24-08.log,,44,,,68,69,0.127778
27,Naive,2026-09-21_03-24-08.log,,44,,,82,83,0.138889
28,PSO,2026-09-21_03-30-40.log,37283284,3,500.0,500.0,0,1,0.461111
28,PSO,2026-09-21_03-30-40.log,37283284,3,500.0,500.0,0,13,0.477778
28,PSO,2026-09-21_03-30-40.log,37283284,3,500.0,500.0,0,14,0.497222
28,PSO,2026-09-21_03-30-40.log,37283284,3,500.0,500.0,1,39,0.505556
28,PSO,2026-09-21_03-30-40.log,37283284,3,500.0,500.0,2,43,0.508333
28,PSO,2026-09-21_03-30-40.log,37283284,3,500.0,500.0,3,66,0.55
28,PSO,2026-09-21_03-30-40.log,37283284,3,500.0,500.0,3,79,0.558333
28,PSO,2026-09-21_03-30-40.log,37283284,3,500.0,500.0,6,136,0.577778
28,PSO,2026-09-21_03-30-40.log,37283284,3,500.0,500.0,9,200,0.588889
28,PSO,2026-09-21_03-30-40.log,37283284,3,500.0,500.0,10,220,0.616667
28,Naive,2026-09-21_03-41-22.log,,336,,,0,1,0.461111
28,Naive,2026-09-21_03-41-22.log,,336,,,12,13,0.477778
28,Naive,2026-09-21_03-41-22.log,,336,,,13,14,0.497222
28,Naive,2026-09-21_03-41-22.log,,336,,,27,28,0.511111
28,Naive,2026-09-21_03-41-22.log,,336,,,56,57,0.541667
28,Naive,2026-09-21_03-41-22.log,,336,,,74,75,0.55
28,Naive,2026-09-21_03-41-22.log,,336,,,236,237,0.575
29,PSO,2026-09-21_03-50-22.log,37283284,3,500.0,500.0,0,1,0.366667
29,PSO,2026-09-21_03-50-22.log,37283284,3,500.0,500.0,2,59,0.380556
29,PSO,2026-09-21_03-50-22.log,37283284,3,500.0,500.0,5,102,0.4
29,PSO,2026-09-21_03-50-22.log,37283284,3,500.0,500.0,12,249,0.402778
29,PSO,2026-09-21_03-50-22.log,37283284,3,500.0,500.0,12,252,0.405556
29,PSO,2026-09-21_03-50-22.log,37283284,3,500.0,500.0,13,276,0.413889
29,PSO,2026-09-21_03-50-22.log,37283284,3,500.0,500.0,14,281,0.436111
29,Naive,2026-09-21_03-59-44.log,,190,,,0,1,0.366667
29,Naive,2026-09-21_03-59-44.log,,190,,,23,24,0.369444
29,Naive,2026-09-21_03-59-44.log,,190,,,46,47,0.377778
29,Naive,2026-09-21_03-59-44.log,,190,,,47,48,0.383333
29,Naive,2026-09-21_03-59-44.log,,190,,,119,120,0.394444
29,Naive,2026-09-21_03-59-44.log,,190,,,166,167,0.416667
30,PSO,2026-09-21_04-08-18.log,37283284,3,500.0,500.0,0,1,0.130556
30,PSO,2026-09-21_04-08-18.log,37283284,3,500.0,500.0,0,3,0.194444
30,PSO,2026-09-21_04-08-18.log,37283284,3,500.0,500.0,1,33,0.211111
30,PSO,2026-09-21_04-08-18.log,37283284,3,500.0,500.0,3,72,0.236111
30,PSO,2026-09-21_04-08-18.log,37283284,3,500.0,500.0,4,93,0.238889
30,PSO,2026-09-21_04-08-18.log,37283284,3,500.0,500.0,5,110,0.247222
30,PSO,2026-09-21_04-08-18.log,37283284,3,500.0,500.0,6,132,0.261111
30,PSO,2026-09-21_04-08-18.log,37283284,3,500.0,500.0,11,238,0.272222
30,PSO,2026-09-21_04-08-18.log,37283284,3,500.0,500.0,14,282,0.275
30,PSO,2026-09-21_04-08-18.log,37283284,3,500.0,500.0,20,402,0.280556
30,Naive,2026-09-21_04-17-25.log,,332,,,0,1,0.130556
30,Naive,2026-09-21_04-17-25.log,,332,,,2,3,0.194444
30,Naive,2026-09-21_04-17-25.log,,332,,,46,47,0.219444
30,Naive,2026-09-21_04-17-25.log,,332,,,74,75,0.230556
30,Naive,2026-09-21_04-17-25.log,,332,,,166,167,0.236111
30,Naive,2026-09-21_04-17-25.log,,332,,,245,246,0.244444
30,Naive,2026-09-21_04-17-25.log,,332,,,368,369,0.275
31,PSO,2026-09-21_04-25-27.log,37283284,3,500.0,500.0,0,1,0.2
31,PSO,2026-09-21_04-25-27.log,37283284,3,500.0,500.0,0,5,0.272222
31,PSO,2026-09-21_04-25-27.log,37283284,3,500.0,500.0,0,12,0.316667
31,PSO,2026-09-21_04-25-27.log,37283284,3,500.0,500.0,1,21,0.366667
31,PSO,2026-09-21_04-25-27.log,37283284,3,500.0,500.0,3,63,0.391667
31,PSO,2026-09-21_04-25-27.log,37283284,3,500.0,500.0,4,93,0.416667
31,PSO,2026-09-21_04-25-27.log,37283284,3,500.0,500.0,6,134,0.425
31,PSO,2026-09-21_04-25-27.log,37283284,3,500.0,500.0,7,142,0.455556
31,PSO,2026-09-21_04-25-27.log,37283284,3,500.0,500.0,11,228,0.461111
31,PSO,2026-09-21_04-25-27.log,37283284,3,500.0,500.0,12,259,0.475
31,PSO,2026-09-21_04-25-27.log,37283284,3,500.0,500.0,18,375,0.477778
31,Naive,2026-09-21_04-34-51.log,,75,,,0,1,0.2
31,Naive,2026-09-21_04-34-51.log,,75,,,4,5,0.272222
31,Naive,2026-09-21_04-34-51.log,,75,,,11,12,0.316667
31,Naive,2026-09-21_04-34-51.log,,75,,,21,22,0.325
31,Naive,2026-09-21_04-34-51.log,,75,,,40,41,0.377778
31,Naive,2026-09-21_04-34-51.log,,75,,,88,89,0.4
32,PSO,2026-09-21_04-42-28.log,37283284,3,500.0,500.0,0,1,0.133333
32,PSO,2026-09-21_04-42-28.log,37283284,3,500.0,500.0,0,2,0.152778
32,PSO,2026-09-21_04-42-28.log,37283284,3,500.0,500.0,0,4,0.166667
32,PSO,2026-09-21_04-42-28.log,37283284,3,500.0,500.0,0,5,0.258333
32,PSO,2026-09-21_04-42-28.log,37283284,3,500.0,500.0,0,12,0.269444
32,PSO,2026-09-21_04-42-28.log,37283284,3,500.0,500.0,1,21,0.316667
32,PSO,2026-09-21_04-42-28.log,37283284,3,500.0,500.0,3,80,0.327778
32,PSO,2026-09-21_04-42-28.log,37283284,3,500.0,500.0,5,114,0.347222
32,PSO,2026-09-21_04-42-28.log,37283284,3,500.0,500.0,6,140,0.352778
32,PSO,2026-09-21_04-42-28.log,37283284,3,500.0,500.0,9,188,0.361111
32,PSO,2026-09-21_04-42-28.log,37283284,3,500.0,500.0,10,218,0.363889
32,PSO,2026-09-21_04-42-28.log,37283284,3,500.0,500.0,11,240,0.372222
32,Naive,2026-09-21_04-51-08.log,,145,,,0,1,0.133333
32,Naive,2026-09-21_04-51-08.log,,145,,,1,2,0.152778
32,Naive,2026-09-21_04-51-08.log,,145,,,3,4,0.166667
32,Naive,2026-09-21_04-51-08.log,,145,,,4,5,0.258333
32,Naive,2026-09-21_04-51-08.log,,145,,,11,12,0.269444
32,Naive,2026-09-21_04-51-08.log,,145,,,21,22,0.272222
32,Naive,2026-09-21_04-51-08.log,,145,,,32,33,0.283333
32,Naive,2026-09-21_04-51-08.log,,145,,,40,41,0.327778
32,Naive,2026-09-21_04-51-08.log,,145,,,256,257,0.330556
33,PSO,2026-09-21_04-58-31.log,37283284,3,500.0,500.0,0,1,0.127778
33,PSO,2026-09-21_04-58-31.log,37283284,3,500.0,500.0,0,5,0.158333
33,PSO,2026-09-21_04-58-31.log,37283284,3,500.0,500.0,0,12,0.161111
33,PSO,2026-09-21_04-58-31.log,37283284,3,500.0,500.0,1,28,0.163889
33,PSO,2026-09-21_04-58-31.log,37283284,3,500.0,500.0,1,33,0.175
33,PSO,2026-09-21_04-58-31.log,37283284,3,500.0,500.0,1,40,0.183333
33,PSO,2026-09-21_04-58-31.log,37283284,3,500.0,500.0,3,73,0.186111
33,PSO,2026-09-21_04-58-31.log,37283284,3,500.0,500.0,3,79,0.191667
33,PSO,2026-09-21_04-58-31.log,37283284,3,500.0,500.0,4,100,0.2
33,PSO,2026-09-21_04-58-31.log,37283284,3,500.0,500.0,5,115,0.205556
33,PSO,2026-09-21_04-58-31.log,37283284,3,500.0,500.0,5,120,0.208333
33,PSO,2026-09-21_04-58-31.log,37283284,3,500.0,500.0,6,140,0.244444
33,PSO,2026-09-21_04-58-31.log,37283284,3,500.0,500.0,7,160,0.252778
33,PSO,2026-09-21_04-58-31.log,37283284,3,500.0,500.0,8,167,0.258333
33,PSO,2026-09-21_04-58-31.log,37283284,3,500.0,500.0,9,199,0.261111
33,PSO,2026-09-21_04-58-31.log,37283284,3,500.0,500.0,13,275,0.286111
33,PSO,2026-09-21_04-58-31.log,37283284,3,500.0,500.0,19,395,0.291667
33,Naive,2026-09-21_05-06-36.log,,90,,,0,1,0.127778
33,Naive,2026-09-21_05-06-36.log,,90,,,4,5,0.158333
33,Naive,2026-09-21_05-06-36.log,,90,,,11,12,0.161111
33,Naive,2026-09-21_05-06-36.log,,90,,,21,22,0.197222
33,Naive,2026-09-21_05-06-36.log,,90,,,328,329,0.222222
33,Naive,2026-09-21_05-06-36.log,,90,,,357,358,0.225
34,PSO,2026-09-21_05-13-37.log,37283284,3,500.0,500.0,0,1,0.116667
34,PSO,2026-09-21_05-13-37.log,37283284,3,500.0,500.0,0,7,0.133333
34,PSO,2026-09-21_05-13-37.log,37283284,3,500.0,500.0,0,14,0.15
34,PSO,2026-09-21_05-13-37.log,37283284,3,500.0,500.0,4,81,0.177778
34,PSO,2026-09-21_05-13-37.log,37283284,3,500.0,500.0,5,108,0.180556
34,PSO,2026-09-21_05-13-37.log,37283284,3,500.0,500.0,9,182,0.216667
34,Naive,2026-09-21_05-20-52.log,,56,,,0,1,0.116667
34,Naive,2026-09-21_05-20-52.log,,56,,,6,7,0.133333
34,Naive,2026-09-21_05-20-52.log,,56,,,13,14,0.15
34,Naive,2026-09-21_05-20-52.log,,56,,,163,164,0.155556
34,Naive,2026-09-21_05-20-52.log,,56,,,230,231,0.166667
34,Naive,2026-09-21_05-20-52.log,,56,,,233,234,0.175
35,PSO,2026-09-21_05-27-34.log,37283284,3,500.0,500.0,0,1,0.116667
35,PSO,2026-09-21_05-27-34.log,37283284,3,500.0,500.0,0,7,0.133333
35,PSO,2026-09-21_05-27-34.log,37283284,3,500.0,500.0,0,14,0.15
35,PSO,2026-09-21_05-27-34.log,37283284,3,500.0,500.0,4,81,0.183333
35,PSO,2026-09-21_05-27-34.log,37283284,3,500.0,500.0,6,123,0.197222
35,PSO,2026-09-21_05-27-34.log,37283284,3,500.0,500.0,13,261,0.2
35,Naive,2026-09-21_05-34-46.log,,56,,,0,1,0.116667
35,Naive,2026-09-21_05-34-46.log,,56,,,6,7,0.133333
35,Naive,2026-09-21_05-34-46.log,,56,,,13,14,0.15
35,Naive,2026-09-21_05-34-46.log,,56,,,163,164,0.155556
35,Naive,2026-09-21_05-34-46.log,,56,,,230,231,0.166667
35,Naive,2026-09-21_05-34-46.log,,56,,,233,234,0.172222
36,PSO,2026-09-21_05-41-22.log,37283284,3,500.0,500.0,0,1,0.108333
36,PSO,2026-09-21_05-41-22.log,37283284,3,500.0,500.0,0,7,0.133333
36,PSO,2026-09-21_05-41-22.log,37283284,3,500.0,500.0,0,14,0.15
36,Naive,2026-09-21_05-48-23.log,,73,,,0,1,0.108333
36,Naive,2026-09-21_05-48-23.log,,73,,,6,7,0.133333
36,Naive,2026-09-21_05-48-23.log,,73,,,13,14,0.15
37,PSO,2026-09-21_05-54-59.log,1555680,3,500.0,500.0,0,1,0.166667
37,PSO,2026-09-21_05-54-59.log,1555680,3,500.0,500.0,0,2,0.338889
37,PSO,2026-09-21_05-54-59.log,1555680,3,500.0,500.0,0,5,0.483333
37,PSO,2026-09-21_05-54-59.log,1555680,3,500.0,500.0,1,26,0.519444
37,PSO,2026-09-21_05-54-59.log,1555680,3,500.0,500.0,3,65,0.538889
37,PSO,2026-09-21_05-54-59.log,1555680,3,500.0,500.0,5,103,0.552778
37,PSO,2026-09-21_05-54-59.log,1555680,3,500.0,500.0,6,122,0.558333
37,PSO,2026-09-21_05-54-59.log,1555680,3,500.0,500.0,6,137,0.566667
37,PSO,2026-09-21_05-54-59.log,1555680,3,500.0,500.0,7,157,0.569444
37,PSO,2026-09-21_05-54-59.log,1555680,3,500.0,500.0,8,173,0.586111
37,PSO,2026-09-21_05-54-59.log,1555680,3,500.0,500.0,9,188,0.594444
37,Naive,2026-09-21_06-06-08.log,,175,,,0,1,0.166667
37,Naive,2026-09-21_06-06-08.log,,175,,,1,2,0.338889
37,Naive,2026-09-21_06-06-08.log,,175,,,4,5,0.483333
37,Naive,2026-09-21_06-06-08.log,,175,,,21,22,0.513889
37,Naive,2026-09-21_06-06-08.log,,175,,,45,46,0.538889
37,Naive,2026-09-21_06-06-08.log,,175,,,82,83,0.558333
38,PSO,2026-09-21_06-15-22.log,1555680,3,500.0,500.0,0,1,0.113889
38,PSO,2026-09-21_06-15-22.log,1555680,3,500.0,500.0,0,2,0.25
38,PSO,2026-09-21_06-15-22.log,1555680,3,500.0,500.0,0,3,0.263889
38,PSO,2026-09-21_06-15-22.log,1555680,3,500.0,500.0,0,4,0.266667
38,PSO,2026-09-21_06-15-22.log,1555680,3,500.0,500.0,0,5,0.333333
38,PSO,2026-09-21_06-15-22.log,1555680,3,500.0,500.0,1,27,0.391667
38,PSO,2026-09-21_06-15-22.log,1555680,3,500.0,500.0,7,150,0.413889
38,PSO,2026-09-21_06-15-22.log,1555680,3,500.0,500.0,11,238,0.427778
38,Naive,2026-09-21_06-25-44.log,,361,,,0,1,0.113889
38,Naive,2026-09-21_06-25-44.log,,361,,,1,2,0.25
38,Naive,2026-09-21_06-25-44.log,,361,,,2,3,0.263889
38,Naive,2026-09-21_06-25-44.log,,361,,,3,4,0.266667
38,Naive,2026-09-21_06-25-44.log,,361,,,4,5,0.333333
38,Naive,2026-09-21_06-25-44.log,,361,,,21,22,0.363889
38,Naive,2026-09-21_06-25-44.log,,361,,,22,23,0.380556
38,Naive,2026-09-21_06-25-44.log,,361,,,76,77,0.408333
39,PSO,2026-09-21_06-34-31.log,1555680,3,500.0,500.0,0,1,0.0638889
39,PSO,2026-09-21_06-34-31.log,1555680,3,500.0,500.0,0,2,0.0861111
39,PSO,2026-09-21_06-34-31.log,1555680,3,500.0,500.0,0,3,0.1
39,PSO,2026-09-21_06-34-31.log,1555680,3,500.0,500.0,0,4,0.183333
39,PSO,2026-09-21_06-34-31.log,1555680,3,500.0,500.0,0,13,0.233333
39,PSO,2026-09-21_06-34-31.log,1555680,3,500.0,500.0,2,45,0.236111
39,PSO,2026-09-21_06-34-31.log,1555680,3,500.0,500.0,3,61,0.255556
39,PSO,2026-09-21_06-34-31.log,1555680,3,500.0,500.0,3,72,0.263889
39,PSO,2026-09-21_06-34-31.log,1555680,3,500.0,500.0,7,145,0.266667
39,PSO,2026-09-21_06-34-31.log,1555680,3,500.0,500.0,9,189,0.269444
39,PSO,2026-09-21_06-34-31.log,1555680,3,500.0,500.0,13,269,0.272222
39,PSO,2026-09-21_06-34-31.log,1555680,3,500.0,500.0,14,290,0.277778
39,PSO,2026-09-21_06-34-31.log,1555680,3,500.0,500.0,16,329,0.286111
39,Naive,2026-09-21_06-43-38.log,,75,,,0,1,0.0638889
39,Naive,2026-09-21_06-43-38.log,,75,,,1,2,0.0861111
39,Naive,2026-09-21_06-43-38.log,,75,,,2,3,0.1
39,Naive,2026-09-21_06-43-38.log,,75,,,3,4,0.183333
39,Naive,2026-09-21_06-43-38.log,,75,,,12,13,0.233333
39,Naive,2026-09-21_06-43-38.log,,75,,,42,43,0.25
39,Naive,2026-09-21_06-43-38.log,,75,,,155,156,0.277778
40,PSO,2026-09-21_06-51-45.log,1555680,3,500.0,500.0,0,1,0.15
40,PSO,2026-09-21_06-51-45.log,1555680,3,500.0,500.0,0,2,0.3
40,PSO,2026-09-21_06-51-45.log,1555680,3,500.0,500.0,0,10,0.330556
40,PSO,2026-09-21_06-51-45.log,1555680,3,500.0,500.0,1,31,0.333333
40,PSO,2026-09-21_06-51-45.log,1555680,3,500.0,500.0,2,59,0.35
40,PSO,2026-09-21_06-51-45.log,1555680,3,500.0,500.0,3,62,0.383333
40,PSO,2026-09-21_06-51-45.log,1555680,3,500.0,500.0,10,220,0.391667
40,PSO,2026-09-21_06-51-45.log,1555680,3,500.0,500.0,13,270,0.4
40,PSO,2026-09-21_06-51-45.log,1555680,3,500.0,500.0,16,339,0.405556
40,PSO,2026-09-21_06-51-45.log,1555680,3,500.0,500.0,18,371,0.408333
40,Naive,2026-09-21_07-00-37.log,,77,,,0,1,0.15
40,Naive,2026-09-21_07-00-37.log,,77,,,1,2,0.3
40,Naive,2026-09-21_07-00-37.log,,77,,,9,10,0.330556
40,Naive,2026-09-21_07-00-37.log,,77,,,28,29,0.347222
40,Naive,2026-09-21_07-00-37.log,,77,,,29,30,0.383333
40,Naive,2026-09-21_07-00-37.log,,77,,,208,209,0.413889
41,PSO,2026-09-21_07-08-10.log,1555680,3,500.0,500.0,0,1,0.113889
41,PSO,2026-09-21_07-08-10.log,1555680,3,500.0,500.0,0,2,0.261111
41,PSO,2026-09-21_07-08-10.log,1555680,3,500.0,500.0,0,10,0.283333
41,PSO,2026-09-21_07-08-10.log,1555680,3,500.0,500.0,1,31,0.286111
41,PSO,2026-09-21_07-08-10.log,1555680,3,500.0,500.0,2,59,0.302778
41,PSO,2026-09-21_07-08-10.log,1555680,3,500.0,500.0,3,62,0.316667
41,PSO,2026-09-21_07-08-10.log,1555680,3,500.0,500.0,3,65,0.322222
41,PSO,2026-09-21_07-08-10.log,1555680,3,500.0,500.0,5,108,0.336111
41,PSO,2026-09-21_07-08-10.log,1555680,3,500.0,500.0,6,122,0.361111
41,PSO,2026-09-21_07-08-10.log,1555680,3,500.0,500.0,8,162,0.363889
41,PSO,2026-09-21_07-08-10.log,1555680,3,500.0,500.0,9,184,0.366667
41,PSO,2026-09-21_07-08-10.log,1555680,3,500.0,500.0,13,280,0.369444
41,PSO,2026-09-21_07-08-10.log,1555680,3,500.0,500.0,18,375,0.372222
41,Naive,2026-09-21_07-16-59.log,,84,,,0,1,0.113889
41,Naive,2026-09-21_07-16-59.log,,84,,,1,2,0.261111
41,Naive,2026-09-21_07-16-59.log,,84,,,9,10,0.283333
41,Naive,2026-09-21_07-16-59.log,,84,,,24,25,0.3
41,Naive,2026-09-21_07-16-59.log,,84,,,29,30,0.35
41,Naive,2026-09-21_07-16-59.log,,84,,,68,69,0.352778
42,PSO,2026-09-21_07-24-19.log,1555680,3,500.0,500.0,0,1,0.0833333
42,PSO,2026-09-21_07-24-19.log,1555680,3,500.0,500.0,0,2,0.144444
42,PSO,2026-09-21_07-24-19.log,1555680,3,500.0,500.0,0,17,0.169444
42,PSO,2026-09-21_07-24-19.log,1555680,3,500.0,500.0,1,30,0.175
42,PSO,2026-09-21_07-24-19.log,1555680,3,500.0,500.0,1,32,0.180556
42,PSO,2026-09-21_07-24-19.log,1555680,3,500.0,500.0,2,45,0.191667
42,PSO,2026-09-21_07-24-19.log,1555680,3,500.0,500.0,3,63,0.197222
42,PSO,2026-09-21_07-24-19.log,1555680,3,500.0,500.0,3,68,0.222222
42,PSO,2026-09-21_07-24-19.log,1555680,3,500.0,500.0,6,124,0.236111
42,PSO,2026-09-21_07-24-19.log,1555680,3,500.0,500.0,6,138,0.238889
42,PSO,2026-09-21_07-24-19.log,1555680,3,500.0,500.0,13,276,0.25
42,Naive,2026-09-21_07-32-33.log,,40,,,0,1,0.0833333
42,Naive,2026-09-21_07-32-33.log,,40,,,1,2,0.144444
42,Naive,2026-09-21_07-32-33.log,,40,,,16,17,0.169444
42,Naive,2026-09-21_07-32-33.log,,40,,,24,25,0.177778
42,Naive,2026-09-21_07-32-33.log,,40,,,53,54,0.186111
42,Naive,2026-09-21_07-32-33.log,,40,,,68,69,0.219444
42,Naive,2026-09-21_07-32-33.log,,40,,,323,324,0.255556
43,PSO,2026-09-21_07-39-28.log,1555680,3,500.0,500.0,0,1,0.0666667
43,PSO,2026-09-21_07-39-28.log,1555680,3,500.0,500.0,0,4,0.0833333
43,PSO,2026-09-21_07-39-28.log,1555680,3,500.0,500.0,0,7,0.1
43,PSO,2026-09-21_07-39-28.log,1555680,3,500.0,500.0,4,93,0.116667
43,PSO,2026-09-21_07-39-28.log,1555680,3,500.0,500.0,4,100,0.15
43,PSO,2026-09-21_07-39-28.log,1555680,3,500.0,500.0,10,212,0.163889
43,PSO,2026-09-21_07-39-28.log,1555680,3,500.0,500.0,11,231,0.166667
43,Naive,2026-09-21_07-46-41.log,,110,,,0,1,0.0666667
43,Naive,2026-09-21_07-46-41.log,,110,,,3,4,0.0833333
43,Naive,2026-09-21_07-46-41.log,,110,,,6,7,0.1
43,Naive,2026-09-21_07-46-41.log,,110,,,36,37,0.133333
43,Naive,2026-09-21_07-46-41.log,,110,,,57,58,0.15
43,Naive,2026-09-21_07-46-41.log,,110,,,131,132,0.152778
43,Naive,2026-09-21_07-46-41.log,,110,,,289,290,0.183333
44,PSO,2026-09-21_07-53-13.log,1555680,3,500.0,500.0,0,1,0.0666667
44,PSO,2026-09-21_07-53-13.log,1555680,3,500.0,500.0,0,4,0.0833333
44,PSO,2026-09-21_07-53-13.log,1555680,3,500.0,500.0,0,7,0.1
44,PSO,2026-09-21_07-53-13.log,1555680,3,500.0,500.0,4,93,0.116667
44,PSO,2026-09-21_07-53-13.log,1555680,3,500.0,500.0,4,100,0.15
44,PSO,2026-09-21_07-53-13.log,1555680,3,500.0,500.0,10,212,0.163889
44,PSO,2026-09-21_07-53-13.log,1555680,3,500.0,500.0,11,231,0.166667
44,Naive,2026-09-21_08-00-21.log,,110,,,0,1,0.0666667
44,Naive,2026-09-21_08-00-21.log,,110,,,3,4,0.0833333
44,Naive,2026-09-21_08-00-21.log,,110,,,6,7,0.1
44,Naive,2026-09-21_08-00-21.log,,110,,,36,37,0.133333
44,Naive,2026-09-21_08-00-21.log,,110,,,57,58,0.15
44,Naive,2026-09-21_08-00-21.log,,110,,,131,132,0.163889
44,Naive,2026-09-21_08-00-21.log,,110,,,289,290,0.183333
45,PSO,2026-09-21_08-06-48.log,1555680,3,500.0,500.0,0,1,0.0666667
45,PSO,2026-09-21_08-06-48.log,1555680,3,500.0,500.0,0,4,0.0833333
45,PSO,2026-09-21_08-06-48.log,1555680,3,500.0,500.0,0,7,0.1
45,PSO,2026-09-21_08-06-48.log,1555680,3,500.0,500.0,4,100,0.15
45,Naive,2026-09-21_08-13-50.log,,134,,,0,1,0.0666667
45,Naive,2026-09-21_08-13-50.log,,134,,,3,4,0.0833333
45,Naive,2026-09-21_08-13-50.log,,134,,,6,7,0.1
45,Naive,2026-09-21_08-13-50.log,,134,,,43,44,0.133333
45,Naive,2026-09-21_08-13-50.log,,134,,,134,135,0.147222
46,PSO,2026-09-21_08-20-13.log,60466,3,500.0,500.0,0,1,0.383333
46,PSO,2026-09-21_08-20-13.log,60466,3,500.0,500.0,0,3,0.491667
46,PSO,2026-09-21_08-20-13.log,60466,3,500.0,500.0,0,16,0.502778
46,PSO,2026-09-21_08-20-13.log,60466,3,500.0,500.0,0,20,0.508333
46,PSO,2026-09-21_08-20-13.log,60466,3,500.0,500.0,2,41,0.516667
46,PSO,2026-09-21_08-20-13.log,60466,3,500.0,500.0,4,88,0.533333
46,PSO,2026-09-21_08-20-13.log,60466,3,500.0,500.0,6,121,0.563889
46,PSO,2026-09-21_08-20-13.log,60466,3,500.0,500.0,7,153,0.605556
46,PSO,2026-09-21_08-20-13.log,60466,3,500.0,500.0,11,222,0.616667
46,PSO,2026-09-21_08-20-13.log,60466,3,500.0,500.0,12,258,0.627778
46,PSO,2026-09-21_08-20-13.log,60466,3,500.0,500.0,15,312,0.630556
46,PSO,2026-09-21_08-20-13.log,60466,3,500.0,500.0,17,350,0.638889
46,PSO,2026-09-21_08-20-13.log,60466,3,500.0,500.0,19,387,0.65
46,Naive,2026-09-21_08-30-47.log,,245,,,0,1,0.383333
46,Naive,2026-09-21_08-30-47.log,,245,,,2,3,0.491667
46,Naive,2026-09-21_08-30-47.log,,245,,,15,16,0.502778
46,Naive,2026-09-21_08-30-47.log,,245,,,19,20,0.508333
46,Naive,2026-09-21_08-30-47.log,,245,,,50,51,0.533333
46,Naive,2026-09-21_08-30-47.log,,245,,,112,113,0.538889
46,Naive,2026-09-21_08-30-47.log,,245,,,220,221,0.544444
46,Naive,2026-09-21_08-30-47.log,,245,,,393,394,0.597222
47,PSO,2026-09-21_08-40-02.log,60466,3,500.0,500.0,0,1,0.280556
47,PSO,2026-09-21_08-40-02.log,60466,3,500.0,500.0,0,3,0.405556
47,PSO,2026-09-21_08-40-02.log,60466,3,500.0,500.0,2,60,0.425
47,PSO,2026-09-21_08-40-02.log,60466,3,500.0,500.0,3,61,0.427778
47,PSO,2026-09-21_08-40-02.log,60466,3,500.0,500.0,3,62,0.455556
47,PSO,2026-09-21_08-40-02.log,60466,3,500.0,500.0,8,164,0.466667
47,PSO,2026-09-21_08-40-02.log,60466,3,500.0,500.0,8,171,0.472222
47,PSO,2026-09-21_08-40-02.log,60466,3,500.0,500.0,10,213,0.486111
47,PSO,2026-09-21_08-40-02.log,60466,3,500.0,500.0,15,314,0.488889
47,PSO,2026-09-21_08-40-02.log,60466,3,500.0,500.0,16,321,0.494444
47,Naive,2026-09-21_08-50-17.log,,184,,,0,1,0.280556
47,Naive,2026-09-21_08-50-17.log,,184,,,2,3,0.405556
47,Naive,2026-09-21_08-50-17.log,,184,,,95,96,0.425
47,Naive,2026-09-21_08-50-17.log,,184,,,112,113,0.427778
47,Naive,2026-09-21_08-50-17.log,,184,,,172,173,0.452778
47,Naive,2026-09-21_08-50-17.log,,184,,,220,221,0.480556
48,PSO,2026-09-21_08-59-05.log,60466,3,500.0,500.0,0,1,0.122222
48,PSO,2026-09-21_08-59-05.log,60466,3,500.0,500.0,0,3,0.169444
48,PSO,2026-09-21_08-59-05.log,60466,3,500.0,500.0,0,7,0.183333
48,PSO,2026-09-21_08-59-05.log,60466,3,500.0,500.0,1,31,0.188889
